0540	001	1-50	-	1	-	περὶ	-	-	-	r--------	-	περί
0540	001	1-50	-	2	-	πολλοῦ	-	-	-	a-s---mg-	-	πολύς
0540	001	1-50	-	3	-	ἂν	-	-	-	d--------	-	ἄν1
0540	001	1-50	-	4	-	ποιησαίμην	-	-	-	v1saom---	-	ποιέω
0540	001	1-50	-	5	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	6	-	ὦ	-	-	-	i--------	-	ὦ
0540	001	1-50	-	7	-	ἄνδρες	-	-	-	n-p---mv-	-	ἀνήρ
0540	001	1-50	-	8	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	9	-	τὸ	-	-	-	l-s---na-	-	ὁ
0540	001	1-50	-	10	-	τοιούτους	-	-	-	a-p---ma_	-	τοιοῦτος
0540	001	1-50	-	11	-	ὑμᾶς	-	-	-	p2p---ma-	-	σύ
0540	001	1-50	-	12	-	ἐμοὶ	-	-	-	p1s---md-	-	ἐγώ
0540	001	1-50	-	13	-	δικαστὰς	-	-	-	n-p---ma-	-	δικαστής
0540	001	1-50	-	14	-	περὶ	-	-	-	r--------	-	περί
0540	001	1-50	-	15	-	τούτου	-	-	-	a-s---ng_	-	οὗτος
0540	001	1-50	-	16	-	τοῦ	-	-	-	l-s---ng-	-	ὁ
0540	001	1-50	-	17	-	πράγματος	-	-	-	n-s---ng-	-	πρᾶγμα
0540	001	1-50	-	18	-	γενέσθαι	-	-	-	v--anm---	-	γίγνομαι
0540	001	1-50	-	19	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	20	-	οἷοίπερ	-	-	-	a-p---mn-	-	οἷος
0540	001	1-50	-	21	-	ἂν	-	-	-	d--------	-	ἄν1
0540	001	1-50	-	22	-	ὑμῖν	-	-	-	p2p---md-	-	σύ
0540	001	1-50	-	23	-	αὐτοῖς	-	-	-	a-p---md_	-	αὐτός
0540	001	1-50	-	24	-	εἴητε	-	-	-	v2ppoa---	-	εἰμί
0540	001	1-50	-	25	-	τοιαῦτα	-	-	-	p-p---na-	-	τοιοῦτος
0540	001	1-50	-	26	-	πεπονθότες	-	-	-	v-prpamn-	-	πάσχω
0540	001	1-50	-	27	-	·	-	-	-	u--------	-	punc1
0540	001	1-50	-	1	-	εὖ	-	-	-	d--------	-	εὖ
0540	001	1-50	-	2	-	γὰρ	-	-	-	d--------	-	γάρ
0540	001	1-50	-	3	-	οἶδʼ	-	-	-	v3sria---	-	οἶδα
0540	001	1-50	-	4	-	ὅτι	-	-	-	c--------	-	ὅτι2
0540	001	1-50	-	5	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	6	-	εἰ	-	-	-	c--------	-	εἰ
0540	001	1-50	-	7	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0540	001	1-50	-	8	-	αὐτὴν	-	-	-	a-s---fa_	-	αὐτός
0540	001	1-50	-	9	-	γνώμην	-	-	-	n-s---fa-	-	γνώμη
0540	001	1-50	-	10	-	περὶ	-	-	-	r--------	-	περί
0540	001	1-50	-	11	-	τῶν	-	-	-	l-p---mg-	-	ὁ
0540	001	1-50	-	12	-	ἄλλων	-	-	-	p-p---mg-	-	ἄλλος
0540	001	1-50	-	13	-	ἔχοιτε	-	-	-	v2ppoa---	-	ἔχω
0540	001	1-50	-	14	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	15	-	ἥνπερ	-	-	-	p-s---fa-	-	ὅς
0540	001	1-50	-	16	-	περὶ	-	-	-	r--------	-	περί
0540	001	1-50	-	17	-	ὑμῶν	-	-	-	p2p---mg-	-	σύ
0540	001	1-50	-	18	-	αὐτῶν	-	-	-	a-p---mg_	-	αὐτός
0540	001	1-50	-	19	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	20	-	οὐκ	-	-	-	d--------	-	οὐ
0540	001	1-50	-	21	-	ἂν	-	-	-	d--------	-	ἄν1
0540	001	1-50	-	22	-	εἴη	-	-	-	v3spoa---	-	εἰμί
0540	001	1-50	-	23	-	·	-	-	-	u--------	-	punc1
0540	001	1-50	-	24	-	[0]	-	-	-	undefined	-	undefined
0540	001	1-50	-	1	-	ὅστις	-	-	-	p-s---mn-	-	ὅστις
0540	001	1-50	-	2	-	οὐκ	-	-	-	d--------	-	οὐ
0540	001	1-50	-	3	-	ἐπὶ	-	-	-	r--------	-	ἐπί
0540	001	1-50	-	4	-	τοῖς	-	-	-	l-p---nd-	-	ὁ
0540	001	1-50	-	5	-	γεγενημένοις	-	-	-	v-prp-nd-	-	γίγνομαι
0540	001	1-50	-	6	-	ἀγανακτοίη	-	-	-	v3spoa---	-	ἀγανακτέω
0540	001	1-50	-	7	-	,	-	-	-	u--------	-	punc1
0540	001	1-50	-	8	-	ἀλλὰ	-	-	-	c--------	-	ἀλλά
0540	001	1-50	-	9	-	πάντες	-	-	-	a-p---mn-	-	πᾶς
0540	001	1-50	-	10	-	ἂν	-	-	-	d--------	-	ἄν1
0540	001	1-50	-	11	-	περὶ	-	-	-	r--------	-	περί
0540	001	1-50	-	12	-	τῶν	-	-	-	l-p---mg-	-	ὁ
0540	001	1-50	-	13	-	τὰ	-	-	-	l-p---na-	-	ὁ
0540	001	1-50	-	14	-	τοιαῦτα	-	-	-	p-p---na-	-	τοιοῦτος
0540	001	1-50	-	15	-	ἐπιτηδευόντων	-	-	-	v-pppamg-	-	ἐπιτηδεύω
0540	001	1-50	-	16	-	τὰς	-	-	-	l-p---fa-	-	ὁ
0540	001	1-50	-	17	-	ζημίας	-	-	-	n-p---fa-	-	ζημία
0540	001	1-50	-	18	-	μικρὰς	-	-	-	a-p---fa-	-	σμικρός
0540	001	1-50	-	19	-	ἡγοῖσθε	-	-	-	v2ppom---	-	ἡγέομαι
0540	001	1-50	-	20	-	.	-	-	-	u--------	-	punc1
0540	001	1-50	-	1	-	καὶ	-	-	-	d-------_	-	καί
0540	001	1-50	-	2	-	ταῦτα	-	-	-	p-p---nn-	-	οὗτος
0540	001	1-50	-	3	-	οὐκ	-	-	-	d--------	-	οὐ
0540	001	1-50	-	4	-	ἂν	-	-	-	d--------	-	ἄν1
0540	001	1-50	-	5	-	εἴη	-	-	-	v3spoa---	-	εἰμί
0540	001	1-50	-	6	-	μόνον	-	-	-	a-s---na-	-	μόνος
0540	001	1-50	-	7	-	παρʼ	-	-	-	r--------	-	παρά
0540	001	1-50	-	8	-	ὑμῖν	-	-	-	p2p---md-	-	σύ
0540	001	1-50	-	9	-	οὕτως	-	-	-	d--------	-	οὕτως
0540	001	1-50	-	10	-	ἐγνωσμένα	-	-	-	v-prp-nn-	-	γιγνώσκω
