0014	001	1	-	103024061	-	ἀντὶ	-	-	-	r--------	-	ἀντί
0014	001	1	-	103024062	-	πολλῶν	-	-	-	a-p---ng-	-	πολύς
0014	001	1	-	103024063	-	ἄν	-	-	-	g--------	-	ἄν
0014	001	1	-	103024064	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024065	-	ὦ	-	-	-	i--------	-	ὦ
0014	001	1	-	103024066	-	ἄνδρες	-	-	-	n-p---mv-	-	ἀνήρ
0014	001	1	-	103024067	-	Ἀθηναῖοι	-	-	-	a-p---mv-	-	Ἀθηναῖος
0014	001	1	-	103024068	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024069	-	χρημάτων	-	-	-	n-p---ng-	-	χρῆμα
0014	001	1	-	103024070	-	ὑμᾶς	-	-	-	p-p---ma-	-	σύ
0014	001	1	-	103024071	-	ἑλέσθαι	-	-	-	v--anm---	-	αἱρέω
0014	001	1	-	103024072	-	νομίζω	-	-	-	v1spia---	-	νομίζω
0014	001	1	-	103024073	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024074	-	εἰ	-	-	-	c--------	-	εἰ
0014	001	1	-	103024075	-	φανερὸν	-	-	-	a-s---nn-	-	φανερός
0014	001	1	-	103024076	-	γένοιτο	-	-	-	v3saom---	-	γίγνομαι
0014	001	1	-	103024077	-	τὸ	-	-	-	l-s---na-	-	ὁ
0014	001	1	-	103024078	-	μέλλον	-	-	-	v-sppana-	-	μέλλω
0014	001	1	-	103024079	-	συνοίσειν	-	-	-	v--fna---	-	συμφέρω
0014	001	1	-	103024080	-	τῇ	-	-	-	l-s---fd-	-	ὁ
0014	001	1	-	103024081	-	πόλει	-	-	-	n-s---fd-	-	πόλις
0014	001	1	-	103024082	-	περὶ	-	-	-	r--------	-	περί
0014	001	1	-	103024083	-	ὧν	-	-	-	p-p---ng-	-	ὅς
0014	001	1	-	103024084	-	νυνὶ	-	-	-	d--------	-	νυνί
0014	001	1	-	103024085	-	σκοπεῖτε	-	-	-	v2ppia---	-	σκοπέω
0014	001	1	-	103024086	-	.	-	-	-	u--------	-	.
0014	001	1	-	103024087	-	ὅτε	-	-	-	c--------	-	ὅτε
0014	001	1	-	103024088	-	τοίνυν	-	-	-	g--------	-	τοίνυν
0014	001	1	-	103024089	-	τοῦθ’	-	-	-	p-s---nn-	-	οὗτος
0014	001	1	-	103024090	-	οὕτως	-	-	-	d--------	-	οὕτως
0014	001	1	-	103024091	-	ἔχει	-	-	-	v3spia---	-	ἔχω
0014	001	1	-	103024092	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024093	-	προσήκει	-	-	-	v3spia---	-	προσήκω
0014	001	1	-	103024094	-	προθύμως	-	-	-	d--------	-	πρόθυμος
0014	001	1	-	103024095	-	ἐθέλειν	-	-	-	v--pna---	-	ἐθέλω
0014	001	1	-	103024096	-	ἀκούειν	-	-	-	v--pna---	-	ἀκούω
0014	001	1	-	103024097	-	τῶν	-	-	-	l-p---mg-	-	ὁ
0014	001	1	-	103024098	-	βουλομένων	-	-	-	v-pppmmg-	-	βούλομαι
0014	001	1	-	103024099	-	συμβουλεύειν	-	-	-	v--pna---	-	συμβουλεύω
0014	001	1	-	103024100	-	·	-	-	-	u--------	-	·
0014	001	1	-	103024101	-	οὐ	-	-	-	d--------	-	οὐ
0014	001	1	-	103024102	-	γὰρ	-	-	-	g--------	-	γάρ
0014	001	1	-	103024103	-	μόνον	-	-	-	d--------	-	μόνος
0014	001	1	-	103024104	-	εἴ	-	-	-	c--------	-	εἰ
0014	001	1	-	103024105	-	τι	-	-	-	p-s---na-	-	τις
0014	001	1	-	103024106	-	χρήσιμον	-	-	-	a-s---na-	-	χρήσιμος
0014	001	1	-	103024107	-	ἐσκεμμένος	-	-	-	v-srpmmn-	-	σκοπέω
0014	001	1	-	103024108	-	ἥκει	-	-	-	v3spia---	-	ἥκω
0014	001	1	-	103024109	-	τις	-	-	-	p-s---cn-	-	τις
0014	001	1	-	103024110	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024111	-	τοῦτ’	-	-	-	p-p---na-	-	οὗτος
0014	001	1	-	103024112	-	ἂν	-	-	-	g--------	-	ἄν
0014	001	1	-	103024113	-	ἀκούσαντες	-	-	-	v-papamn-	-	ἀκούω
0014	001	1	-	103024114	-	λάβοιτε	-	-	-	v2paoa---	-	λαμβάνω
0014	001	1	-	103024115	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024116	-	ἀλλὰ	-	-	-	b--------	-	ἀλλά
0014	001	1	-	103024117	-	καὶ	-	-	-	d--------	-	καί
0014	001	1	-	103024118	-	τῆς	-	-	-	l-s---fg-	-	ὁ
0014	001	1	-	103024119	-	ὑμετέρας	-	-	-	a-s---fg-	-	ὑμέτερος
0014	001	1	-	103024120	-	τύχης	-	-	-	n-s---fg-	-	τύχη
0014	001	1	-	103024121	-	ὑπολαμβάνω	-	-	-	v1spia---	-	ὑπολαμβάνω
0014	001	1	-	103024122	-	πολλὰ	-	-	-	a-p---na-	-	πολύς
0014	001	1	-	103024123	-	τῶν	-	-	-	l-p---ng-	-	ὁ
0014	001	1	-	103024124	-	δεόντων	-	-	-	v-pppang-	-	δέω
0014	001	1	-	103024125	-	ἐκ	-	-	-	r--------	-	ἐκ
0014	001	1	-	103024126	-	τοῦ	-	-	-	l-s---ng-	-	ὁ
0014	001	1	-	103024127	-	παραχρῆμ’	-	-	-	d--------	-	παραχρῆμα
0014	001	1	-	103024128	-	ἐνίοις	-	-	-	a-p---md-	-	ἔνιοι
0014	001	1	-	103024129	-	ἂν	-	-	-	g--------	-	ἄν
0014	001	1	-	103024130	-	ἐπελθεῖν	-	-	-	v--ana---	-	ἐπέρχομαι
0014	001	1	-	103024131	-	εἰπεῖν	-	-	-	v--ana---	-	λέγω
0014	001	1	-	103024132	-	,	-	-	-	u--------	-	,
0014	001	1	-	103024133	-	ὥστ’	-	-	-	c--------	-	ὥστε
0014	001	1	-	103024134	-	ἐξ	-	-	-	r--------	-	ἐκ
0014	001	1	-	103024135	-	ἁπάντων	-	-	-	a-p---mg-	-	ἅπας
0014	001	1	-	103024136	-	ῥᾳδίαν	-	-	-	a-s---fa-	-	ῥᾴδιος
0014	001	1	-	103024137	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0014	001	1	-	103024138	-	τοῦ	-	-	-	l-s---ng-	-	ὁ
0014	001	1	-	103024139	-	συμφέροντος	-	-	-	v-sppang-	-	συμφέρω
0014	001	1	-	103024140	-	ὑμῖν	-	-	-	p-p---md-	-	σύ
0014	001	1	-	103024141	-	αἵρεσιν	-	-	-	n-s---fa-	-	αἵρεσις
0014	001	1	-	103024142	-	γενέσθαι	-	-	-	v--anm---	-	γίγνομαι
0014	001	1	-	103024143	-	.	-	-	-	u--------	-	.
0014	001	2	-	103024144	-	ὁ	-	-	-	l-s---mn-	-	ὁ
0014	001	2	-	103024145	-	μὲν	-	-	-	g--------	-	μέν
0014	001	2	-	103024146	-	οὖν	-	-	-	g--------	-	οὖν
0014	001	2	-	103024147	-	παρὼν	-	-	-	v-sppamn-	-	πάρειμι
0014	001	2	-	103024148	-	καιρός	-	-	-	n-s---mn-	-	καιρός
0014	001	2	-	103024149	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024150	-	ὦ	-	-	-	i--------	-	ὦ
0014	001	2	-	103024151	-	ἄνδρες	-	-	-	n-p---mv-	-	ἀνήρ
0014	001	2	-	103024152	-	Ἀθηναῖοι	-	-	-	a-p---mv-	-	Ἀθηναῖος
0014	001	2	-	103024153	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024154	-	μόνον	-	-	-	a-s---na-	-	μόνος
0014	001	2	-	103024155	-	οὐχὶ	-	-	-	d--------	-	οὐ
0014	001	2	-	103024156	-	λέγει	-	-	-	v3spia---	-	λέγω
0014	001	2	-	103024157	-	φωνὴν	-	-	-	n-s---fa-	-	φωνή
0014	001	2	-	103024158	-	ἀφιεὶς	-	-	-	v-sppamn-	-	ἀφίημι
0014	001	2	-	103024159	-	ὅτι	-	-	-	c--------	-	ὅτι
0014	001	2	-	103024160	-	τῶν	-	-	-	l-p---ng-	-	ὁ
0014	001	2	-	103024161	-	πραγμάτων	-	-	-	n-p---ng-	-	πρᾶγμα
0014	001	2	-	103024162	-	ὑμῖν	-	-	-	p-p---md-	-	σύ
0014	001	2	-	103024163	-	ἐκείνων	-	-	-	p-p---ng-	-	ἐκεῖνος
0014	001	2	-	103024164	-	αὐτοῖς	-	-	-	p-p---md-	-	αὐτός
0014	001	2	-	103024165	-	ἀντιληπτέον	-	-	-	a-s---nn-	-	ἀντιληπτέον
0014	001	2	-	103024166	-	ἐστίν	-	-	-	v3spia---	-	εἰμί
0014	001	2	-	103024167	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024168	-	εἴπερ	-	-	-	c--------	-	εἴπερ
0014	001	2	-	103024169	-	ὑπὲρ	-	-	-	r--------	-	ὑπέρ
0014	001	2	-	103024170	-	σωτηρίας	-	-	-	n-s---fg-	-	σωτηρία
0014	001	2	-	103024171	-	αὐτῶν	-	-	-	p-p---ng-	-	αὐτός
0014	001	2	-	103024172	-	φροντίζετε	-	-	-	v2ppia---	-	φροντίζω
0014	001	2	-	103024173	-	·	-	-	-	u--------	-	·
0014	001	2	-	103024174	-	ἡμεῖς	-	-	-	p1p---cn-	-	ἐγώ
0014	001	2	-	103024175	-	δ’	-	-	-	b--------	-	δέ
0014	001	2	-	103024176	-	οὐκ	-	-	-	d--------	-	οὐ
0014	001	2	-	103024177	-	οἶδ’	-	-	-	v1sria---	-	οἶδα
0014	001	2	-	103024178	-	ὅντινά	-	-	-	a-s---ma-	-	ὅστις
0014	001	2	-	103024179	-	μοι	-	-	-	p1s---cd-	-	ἐγώ
0014	001	2	-	103024180	-	δοκοῦμεν	-	-	-	v1ppia---	-	δοκέω
0014	001	2	-	103024181	-	ἔχειν	-	-	-	v--pna---	-	ἔχω
0014	001	2	-	103024182	-	τρόπον	-	-	-	n-s---ma-	-	τρόπος
0014	001	2	-	103024183	-	πρὸς	-	-	-	r--------	-	πρός
0014	001	2	-	103024184	-	αὐτά	-	-	-	p-p---na-	-	αὐτός
0014	001	2	-	103024185	-	.	-	-	-	u--------	-	.
0014	001	2	-	103024186	-	ἔστι	-	-	-	v3spia---	-	εἰμί
0014	001	2	-	103024187	-	δὴ	-	-	-	g--------	-	δή
0014	001	2	-	103024188	-	τά	-	-	-	l-p---nn-	-	ὁ
0014	001	2	-	103024189	-	γ’	-	-	-	d--------	-	γε
0014	001	2	-	103024190	-	ἐμοὶ	-	-	-	p1s---cg-	-	ἐγώ
0014	001	2	-	103024191	-	δοκοῦντα	-	-	-	v-pppann-	-	δοκέω
0014	001	2	-	103024192	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024193	-	ψηφίσασθαι	-	-	-	v--anm---	-	ψηφίζω
0014	001	2	-	103024194	-	μὲν	-	-	-	g--------	-	μέν
0014	001	2	-	103024195	-	ἤδη	-	-	-	d--------	-	ἤδη
0014	001	2	-	103024196	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0014	001	2	-	103024197	-	βοήθειαν	-	-	-	n-s---fa-	-	βοήθεια
0014	001	2	-	103024198	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024199	-	καὶ	-	-	-	b--------	-	καί
0014	001	2	-	103024200	-	παρασκευάσασθαι	-	-	-	v--anm---	-	παρασκευάζω
0014	001	2	-	103024201	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0014	001	2	-	103024202	-	ταχίστην	-	-	-	a-s---fas	-	ταχύς
0014	001	2	-	103024203	-	ὅπως	-	-	-	c--------	-	ὅπως
0014	001	2	-	103024204	-	ἐνθένδε	-	-	-	d--------	-	ἐνθένδε
0014	001	2	-	103024205	-	βοηθήσετε	-	-	-	v2pasa---	-	βοηθέω
0014	001	2	-	103024206	-	(	-	-	-	u--------	-	(
0014	001	2	-	103024207	-	καὶ	-	-	-	b--------	-	καί
0014	001	2	-	103024208	-	μὴ	-	-	-	d--------	-	μή
0014	001	2	-	103024209	-	πάθητε	-	-	-	v2pasa---	-	πάσχω
0014	001	2	-	103024210	-	τα-	-	-	-	l-s---na-	-	ὁ
0014	001	2	-	103024211	-	ταὐτὸν	-	-	-	p-s---na-	-	αὐτός
0014	001	2	-	103024212	-	ὅπερ	-	-	-	p-s---na-	-	ὅς
0014	001	2	-	103024213	-	καὶ	-	-	-	d--------	-	καί
0014	001	2	-	103024214	-	πρότερον	-	-	-	d-------c	-	πρότερος
0014	001	2	-	103024215	-	)	-	-	-	u--------	-	)
0014	001	2	-	103024216	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024217	-	πρεσβείαν	-	-	-	n-s---fa-	-	πρεσβεία
0014	001	2	-	103024218	-	δὲ	-	-	-	b--------	-	δέ
0014	001	2	-	103024219	-	πέμπειν	-	-	-	v--pna---	-	πέμπω
0014	001	2	-	103024220	-	,	-	-	-	u--------	-	,
0014	001	2	-	103024221	-	ἥτις	-	-	-	p-s---fn-	-	ὅστις
0014	001	2	-	103024222	-	ταῦτ’	-	-	-	p-p---na-	-	οὗτος
0014	001	2	-	103024223	-	ἐρεῖ	-	-	-	v3sfia---	-	λέγω
0014	001	2	-	103024224	-	καὶ	-	-	-	b--------	-	καί
0014	001	2	-	103024225	-	παρέσται	-	-	-	v3sfim---	-	πάρειμι
0014	001	2	-	103024226	-	τοῖς	-	-	-	l-p---nd-	-	ὁ
0014	001	2	-	103024227	-	πράγμασιν	-	-	-	n-p---nd-	-	πρᾶγμα
0014	001	2	-	103024228	-	·	-	-	-	u--------	-	·
0014	001	3	-	103024229	-	ὡς	-	-	-	d--------	-	ὡς
0014	001	3	-	103024230	-	ἔστι	-	-	-	v3spia---	-	εἰμί
0014	001	3	-	103024231	-	μάλιστα	-	-	-	d--------	-	μάλα
0014	001	3	-	103024232	-	τοῦτο	-	-	-	p-s---nn-	-	οὗτος
0014	001	3	-	103024233	-	δέος	-	-	-	n-s---nn-	-	δέος
0014	001	3	-	103024234	-	,	-	-	-	u--------	-	,
0014	001	3	-	103024235	-	μὴ	-	-	-	c--------	-	μή
0014	001	3	-	103024236	-	πανοῦργος	-	-	-	a-s---mn-	-	πανοῦργος
0014	001	3	-	103024237	-	ὢν	-	-	-	v-sppamn-	-	εἰμί
0014	001	3	-	103024238	-	καὶ	-	-	-	b--------	-	καί
0014	001	3	-	103024239	-	δεινὸς	-	-	-	a-s---mn-	-	δεινός
0014	001	3	-	103024240	-	ἅνθρωπος	-	-	-	n-s---mn-	-	ἄνθρωπος
0014	001	3	-	103024241	-	πράγμασι	-	-	-	n-p---nd-	-	πρᾶγμα
0014	001	3	-	103024242	-	χρῆσθαι	-	-	-	v--pnm---	-	χράω
0014	001	3	-	103024243	-	,	-	-	-	u--------	-	,
0014	001	3	-	103024244	-	τὰ	-	-	-	l-p---na-	-	ὁ
0014	001	3	-	103024245	-	μὲν	-	-	-	g--------	-	μέν
0014	001	3	-	103024246	-	εἴκων	-	-	-	v-sppamn-	-	εἴκω
0014	001	3	-	103024247	-	,	-	-	-	u--------	-	,
0014	001	3	-	103024248	-	ἡνίκ’	-	-	-	c--------	-	ἡνίκα
0014	001	3	-	103024249	-	ἂν	-	-	-	g--------	-	ἄν
0014	001	3	-	103024250	-	τύχῃ	-	-	-	v3sasa---	-	τυγχάνω
0014	001	3	-	103024251	-	,	-	-	-	u--------	-	,
0014	001	3	-	103024252	-	τὰ	-	-	-	l-p---na-	-	ὁ
0014	001	3	-	103024253	-	δ’	-	-	-	b--------	-	δέ
0014	001	3	-	103024254	-	ἀπειλῶν	-	-	-	v-sppamn-	-	ἀπειλέω
0014	001	3	-	103024255	-	(	-	-	-	u--------	-	(
0014	001	3	-	103024256	-	ἀξιόπιστος	-	-	-	a-s---mn-	-	ἀξιόπιστος
0014	001	3	-	103024257	-	δ’	-	-	-	b--------	-	δέ
0014	001	3	-	103024258	-	ἂν	-	-	-	g--------	-	ἄν
0014	001	3	-	103024259	-	εἰκότως	-	-	-	d--------	-	ἔοικα
0014	001	3	-	103024260	-	φαίνοιτο	-	-	-	v3spom---	-	φαίνω
0014	001	3	-	103024261	-	)	-	-	-	u--------	-	)
0014	001	3	-	103024262	-	,	-	-	-	u--------	-	,
0014	001	3	-	103024263	-	τὰ	-	-	-	l-p---na-	-	ὁ
0014	001	3	-	103024264	-	δ’	-	-	-	b--------	-	δέ
0014	001	3	-	103024265	-	ἡμᾶς	-	-	-	p1p---ca-	-	ἐγώ
0014	001	3	-	103024266	-	διαβάλλων	-	-	-	v-sppamn-	-	διαβάλλω
0014	001	3	-	103024267	-	καὶ	-	-	-	b--------	-	καί
0014	001	3	-	103024268	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0014	001	3	-	103024269	-	ἀπουσίαν	-	-	-	n-s---fa-	-	ἀπουσία
0014	001	3	-	103024270	-	τὴν	-	-	-	l-s---fa-	-	ὁ
0014	001	3	-	103024271	-	ἡμετέραν	-	-	-	a-s---fa-	-	ἡμέτερος
0014	001	3	-	103024272	-	,	-	-	-	u--------	-	,
