0014	001	-	-	1	t_1	ἀντὶ	r	-	-	r--------	_	ἀντί
0014	001	-	-	2	t_2	πολλῶν	a	-	-	a-p---ng-	Case=g|Gender=n|Number=p	πολύς
0014	001	-	-	3	t_3	ἄν	d	-	-	d--------	_	ἄν
0014	001	-	-	4	t_4	,	u	-	-	u--------	_	,
0014	001	-	-	5	t_5	ὦ	i	-	-	i--------	_	ὦ
0014	001	-	-	6	t_6	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0014	001	-	-	7	t_7	Ἀθηναῖοι	a	-	-	a-p---mv-	Case=v|Gender=m|Number=p	ἀθηναῖος
0014	001	-	-	8	t_8	,	u	-	-	u--------	_	,
0014	001	-	-	9	t_9	χρημάτων	n	-	-	n-p---ng-	Case=g|Gender=n|Number=p	χρῆμα
0014	001	-	-	10	t_10	ὑμᾶς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	σύ
0014	001	-	-	11	t_11	ἑλέσθαι	v	-	-	v--anm---	Mood=n|Tense=a|Voice=m	αἱρέω
0014	001	-	-	12	t_12	νομίζω	v	-	-	v1spia---	Mood=i|Number=s|Person=1|Tense=p|Voice=a	νομίζω
0014	001	-	-	13	t_13	,	u	-	-	u--------	_	,
0014	001	-	-	14	t_14	εἰ	c	-	-	c--------	_	εἰ
0014	001	-	-	15	t_15	φανερὸν	a	-	-	a-s---nn-	Case=n|Gender=n|Number=s	φανερός
0014	001	-	-	16	t_16	γένοιτο	v	-	-	v3saom---	Mood=o|Number=s|Person=3|Tense=a|Voice=m	γίγνομαι
0014	001	-	-	17	t_17	τὸ	l	-	-	l-s---na-	Case=a|Gender=n|Number=s	ὁ
0014	001	-	-	18	t_18	μέλλον	v	-	-	v-sppana-	Case=a|Gender=n|Mood=p|Number=s|Tense=p|Voice=a	μέλλω
0014	001	-	-	19	t_19	συνοίσειν	v	-	-	v--fna---	Mood=n|Tense=f|Voice=a	συμφέρω
0014	001	-	-	20	t_20	τῇ	l	-	-	l-s---fd-	Case=d|Gender=f|Number=s	ὁ
0014	001	-	-	21	t_21	πόλει	n	-	-	n-s---fd-	Case=d|Gender=f|Number=s	πόλις
0014	001	-	-	22	t_22	περὶ	r	-	-	r--------	_	περί
0014	001	-	-	23	t_23	ὧν	p	-	-	p-p---ng-	Case=g|Gender=n|Number=p	ὅς
0014	001	-	-	24	t_24	νυνὶ	d	-	-	d--------	_	νυνί
0014	001	-	-	25	t_25	σκοπεῖτε	v	-	-	v2ppia---	Mood=i|Number=p|Person=2|Tense=p|Voice=a	σκοπέω
0014	001	-	-	26	t_26	.	u	-	-	u--------	_	.
0014	001	-	-	1	t_27	ὅτε	c	-	-	c--------	_	ὅτε
0014	001	-	-	2	t_28	τοίνυν	d	-	-	d--------	_	τοίνυν
0014	001	-	-	3	t_29	τοῦθʼ	p	-	-	p-s---nn-	Case=n|Gender=n|Number=s	οὗτος
0014	001	-	-	4	t_30	οὕτως	d	-	-	d--------	_	οὕτως
0014	001	-	-	5	t_31	ἔχει	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	ἔχω
0014	001	-	-	6	t_32	,	u	-	-	u--------	_	,
0014	001	-	-	7	t_33	προσήκει	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	προσήκω
0014	001	-	-	8	t_34	προθύμως	d	-	-	d--------	_	πρόθυμος
0014	001	-	-	9	t_35	ἐθέλειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἐθέλω
0014	001	-	-	10	t_36	ἀκούειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἀκούω
0014	001	-	-	11	t_37	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0014	001	-	-	12	t_38	βουλομένων	v	-	-	v-pppemg-	Case=g|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	βούλομαι
0014	001	-	-	13	t_39	συμβουλεύειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	συμβουλεύω
0014	001	-	-	14	t_40	·	u	-	-	u--------	_	·
0014	001	-	-	1	t_41	οὐ	d	-	-	d--------	_	οὐ
0014	001	-	-	2	t_42	γὰρ	d	-	-	d--------	_	γάρ
0014	001	-	-	3	t_43	μόνον	d	-	-	d--------	_	μόνος
0014	001	-	-	4	t_44	εἴ	c	-	-	c--------	_	εἰ
0014	001	-	-	5	t_45	τι	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	τις
0014	001	-	-	6	t_46	χρήσιμον	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	χρήσιμος
0014	001	-	-	7	t_47	ἐσκεμμένος	v	-	-	v-srpemn-	Case=n|Gender=m|Mood=p|Number=s|Tense=r|Voice=e	σκέπτομαι
0014	001	-	-	8	t_48	ἥκει	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	ἥκω
0014	001	-	-	9	t_49	τις	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	τις
0014	001	-	-	10	t_50	,	u	-	-	u--------	_	,
0014	001	-	-	11	t_51	τοῦτʼ	p	-	-	p-p---na-	Case=a|Gender=n|Number=p	οὗτος
0014	001	-	-	12	t_52	ἂν	d	-	-	d--------	_	ἄν
0014	001	-	-	13	t_53	ἀκούσαντες	v	-	-	v-papamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=a|Voice=a	ἀκούω
0014	001	-	-	14	t_54	λάβοιτε	v	-	-	v2paoa---	Mood=o|Number=p|Person=2|Tense=a|Voice=a	λαμβάνω
0014	001	-	-	15	t_55	,	u	-	-	u--------	_	,
0014	001	-	-	16	t_56	ἀλλὰ	c	-	-	c--------	_	ἀλλά
0014	001	-	-	17	t_57	καὶ	d	-	-	d--------	_	καί
0014	001	-	-	18	t_58	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0014	001	-	-	19	t_59	ὑμετέρας	a	-	-	a-s---fg-	Case=g|Gender=f|Number=s	ὑμέτερος
0014	001	-	-	20	t_60	τύχης	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	τύχη
0014	001	-	-	21	t_61	ὑπολαμβάνω	v	-	-	v1spia---	Mood=i|Number=s|Person=1|Tense=p|Voice=a	ὑπολαμβάνω
0014	001	-	-	22	t_62	πολλὰ	a	-	-	a-p---na-	Case=a|Gender=n|Number=p	πολύς
0014	001	-	-	23	t_63	τῶν	l	-	-	l-p---ng-	Case=g|Gender=n|Number=p	ὁ
0014	001	-	-	24	t_64	δεόντων	v	-	-	v-pppang-	Case=g|Gender=n|Mood=p|Number=p|Tense=p|Voice=a	δέω
0014	001	-	-	25	t_65	ἐκ	r	-	-	r--------	_	ἐκ
0014	001	-	-	26	t_66	τοῦ	l	-	-	l-s---ng-	Case=g|Gender=n|Number=s	ὁ
0014	001	-	-	27	t_67	παραχρῆμʼ	d	-	-	d--------	_	παραχρῆμα
0014	001	-	-	28	t_68	ἐνίοις	a	-	-	a-p---md-	Case=d|Gender=m|Number=p	ἔνιοι
0014	001	-	-	29	t_69	ἂν	d	-	-	d--------	_	ἄν
0014	001	-	-	30	t_70	ἐπελθεῖν	v	-	-	v--ana---	Mood=n|Tense=a|Voice=a	ἐπέρχομαι
0014	001	-	-	31	t_71	εἰπεῖν	v	-	-	v--ana---	Mood=n|Tense=a|Voice=a	εἶπον
0014	001	-	-	32	t_72	,	u	-	-	u--------	_	,
0014	001	-	-	33	t_73	ὥστʼ	c	-	-	c--------	_	ὥστε
