ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	νεώτερος	t_1	100765638	a-s---mnc	a-s---mnc		νέος	νέος		m|m|
1	2	μὲν	t_2	100765639	d--------	g--------		μέν	μέν		m|m|
1	3	ὢν	t_3	100765640	v-sppamn-	v-sppamn-		εἰμί	εἰμί		m|m|
1	4	προῃρούμην	t_4	100765641	v1siie---	v1siim---		προαιρέω	προλέγω		m|m|@
1	5	γράφειν	t_5	100765642	v--pna---	v--pna---		γράφω	γράφω		m|m|
1	6	τῶν	t_6	100765643	l-p---mg-	l-p---mg-		ὁ	ὁ		m|m|
1	7	λόγων	t_7	100765644	n-p---mg-	n-p---mg-		λόγος	λόγος		m|m|
1	8	οὐ	t_8	100765645	d--------	d--------		οὐ	οὐ		m|m|
1	9	τοὺς	t_9	100765646	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	10	μυθώδεις	t_10	100765647	a-p---ma-	a-p---ma-		μυθώδης	μυθώδης		m|m|
1	11	οὐ	t_11	100765648	d--------	d--------		οὐ	οὐ		m|m|
1	12	δὲ	t_12	100765649	c--------	c--------		δέ	δέ		m|m|
1	13	τοὺς	t_13	100765650	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	14	τερατείας	t_14	100765651	a-s---fg-	n-s---fg-		τερατεία	τερατεία		m|m|
1	15	καὶ	t_15	100765652	c--------	c--------		καί	καί		m|m|
1	16	ψευδολογίας	t_16	100765653	n-s---fg-	n-s---fg-		ψευδολογία	ψευδολογία		m|m|
1	17	μεστούς	t_17	100765654	a-p---ma-	a-p---ma-		μεστός	μεστός		m|m|
1	18	,	t_18	100765655	u--------	u--------		,	,		m|m|
1	19	οἷς	t_19	100765656	p-p---md-	p-p---nd-		ὅς	ὅς		m|m|
1	20	οἱ	t_20	100765657	l-p---mn-	l-p---mn-		ὁ	ὁ		m|m|
1	21	πολλοὶ	t_21	100765658	a-p---mn-	a-p---mn-		πολύς	πολύς		m|m|
1	22	μᾶλλον	t_22	100765659	d-------c	d-------c		μᾶλλον	μάλα		m|m|@
1	23	χαίρουσιν	t_23	100765660	v3ppia---	v3ppia---		χαίρω	χαίρω		m|m|
1	24	ἢ	t_24	100765661	c--------	c--------		ἤ1	ἤ		m|m|
1	25	τοῖς	t_25	100765662	l-p---md-	l-p---nd-		ὁ	ὁ		m|m|
1	26	περὶ	t_26	100765663	r--------	r--------		περί	περί		m|m|
1	27	τῆς	t_27	100765664	l-s---fg-	l-s---fg-		ὁ	ὁ		m|m|
1	28	αὑτῶν	t_28	100765665	p-p---mg-	p-p---mg-		ἑαυτοῦ	ἑαυτοῦ		m|m|
1	29	σωτηρίας	t_29	100765666	n-s---fg-	n-s---fg-		σωτηρία	σωτηρία		m|m|
1	30	λεγομένοις	t_30	100765667	v-pppemd-	v-pppmnd-		λέγω3	λέγω		m|m|
1	31	,	t_31	100765668	u--------	u--------		,	,		m|m|
1	32	οὐ	t_32	100765669	d--------	d--------		οὐ	οὐ		m|m|
1	33	δὲ	t_33	100765670	c--------	c--------		δέ	δέ		m|m|
1	34	τοὺς	t_34	100765671	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	35	τὰς	t_35	100765672	l-p---fa-	l-p---fa-		ὁ	ὁ		m|m|
1	36	παλαιὰς	t_36	100765673	a-p---fa-	a-p---fa-		παλαιός	παλαιός		m|m|
1	37	πράξεις	t_37	100765674	n-p---fa-	n-p---fa-		πρᾶξις	πρᾶξις		m|m|
1	38	καὶ	t_38	100765675	c--------	c--------		καί	καί		m|m|
1	39	τοὺς	t_39	100765676	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
