ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	μαρτύρων	t_1	102445876	n-p---mg-	n-p---mg-		μάρτυς	μάρτυς		m|m|
1	2	μὲν	t_2	102445877	d--------	g--------		μέν	μέν		m|m|
1	3	οὐκ	t_3	102445878	d--------	d--------		οὐ	οὐ		m|m|
1	4	ἀπορίαν	t_4	102445879	n-s---fa-	n-s---fa-		ἀπορία	ἀπορία		m|m|
1	5	μοι	t_5	102445880	p1s---md-	p-s---cd-		ἐγώ	ἐγώ		m|m|
1	6	ἔσεσθαι	t_6	102445881	v--fnm---	v--fnm---		εἰμί	εἰμί		m|m|
1	7	δοκῶ	t_7	102445882	v1spia---	v1spia---		δοκέω	δοκέω		m|m|
1	8	,	t_8	102445883	u--------	u--------		,	,		m|m|
1	9	ὦ	t_9	102445884	i--------	i--------		ὦ	ὦ		m|m|
1	10	ἄνδρες	t_10	102445885	n-p---mv-	n-p---mv-		ἀνήρ	ἀνήρ		m|m|
1	11	δικασταί	t_11	102445886	n-p---mv-	n-p---mv-		δικαστής	δικαστής		m|m|
1	12	·	t_12	102445887	u--------	u--------		·	·		m|m|
1	13	πολλοὺς	t_13	102445888	a-p---ma-	a-p---ma-		πολύς	πολύς		m|m|
1	14	γὰρ	t_14	102445889	d--------	g--------		γάρ	γάρ		m|m|
1	15	ὑμῶν	t_15	102445890	p-p---mg-	p-p---cg-		σύ	σύ		m|m|
1	16	ὁρῶ	t_16	102445891	v1spia---	v1spia---		ὁράω	ὁράω		m|m|
1	17	δικάζοντας	t_17	102445892	v-pppama-	v-pppama-		δικάζω	δικάζω		m|m|
1	18	τῶν	t_18	102445893	l-p---mg-	l-p---mg-		ὁ	ὁ		m|m|
1	19	τότε	t_19	102445894	d--------	d--------		τότε	τότε		m|m|
1	20	παρόντων	t_20	102445895	v-pppamg-	v-pppamg-		πάρειμι1	πάρειμι		m|m|
1	21	,	t_21	102445896	u--------	u--------		,	,		m|m|
1	22	ὅτε	t_22	102445897	c--------	c--------		ὅτε	ὅτε		m|m|
1	23	Λυσίθεος	t_23	102445898	n-s---mn-	n-s---mn-		λυσίθεος	Λυσίθεος		m|m|
1	24	Θεόμνηστον	t_24	102445899	n-s---ma-	n-s---ma-		θεόμνηστος	Θεόμνηστος		m|m|
1	25	εἰσήγγελλε	t_25	102445900	v3siia---	v3siia---		εἰσαγγέλλω	εἰσαγγέλλω		m|m|
1	26	τὰ	t_26	102445901	l-p---na-	l-p---na-		ὁ	ὁ		m|m|
1	27	ὅπλα	t_27	102445902	n-p---na-	n-p---na-		ὅπλον	ὅπλον		m|m|
1	28	ἀποβεβληκότα	t_28	102445903	v-srpama-	v-srpama-		ἀποβάλλω	ἀποβάλλω		m|m|
1	29	,	t_29	102445904	u--------	u--------		,	,		m|m|
1	30	οὐκ	t_30	102445905	d--------	d--------		οὐ	οὐ		m|m|
1	31	ἐξὸν	t_31	102445906	v-sppana-	v-sppana-		ἔξεστι	ἔξεστι		m|m|
1	32	αὐτῷ	t_32	102445907	p-s---md-	p-s---md-		αὐτός	αὐτός		m|m|
1	33	,	t_33	102445908	u--------	u--------		,	,		m|m|
1	34	δημηγορεῖν	t_34	102445909	v--pna---	v--pna---		δημηγορέω	δημηγορέω		m|m|
1	35	·	t_35	102445910	u--------	u--------		·	·		m|m|
1	36	ἐν	t_36	102445911	r--------	r--------		ἐν	ἐν		m|m|
1	37	ἐκείνῳ	t_37	102445912	a-s---md-	p-s---md-		ἐκεῖνος	ἐκεῖνος		m|m|
1	38	γὰρ	t_38	102445913	d--------	g--------		γάρ	γάρ		m|m|
1	39	τῷ	t_39	102445914	l-s---md-	l-s---md-		ὁ	ὁ		m|m|
1	40	ἀγῶνι	t_40	102445915	n-s---md-	n-s---md-		ἀγών	ἀγών		m|m|
1	41	τὸν	t_41	102445916	l-s---ma-	l-s---ma-		ὁ	ὁ		m|m|
1	42	πατέρα	t_42	102445917	n-s---ma-	n-s---ma-		πατήρ	πατήρ		m|m|
1	43	μʼ	t_43	102445918	p-s---ma-	p-s---ca-		ἐγώ	ἐγώ		m|m|
1	44	ἔφασκεν	t_44	102445919	v3siia---	v3siia---		φάσκω	φάσκω		m|m|
1	45	ἀπεκτονέναι	t_45	102445920	v--rna---	v--rna---		ἀποκτείνω	ἀποκτείνω		m|m|
1	46	τὸν	t_46	102445921	l-s---ma-	l-s---ma-		ὁ	ὁ		m|m|
