ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	πρότερον	t_1	102441304	d-------c	d-------c		πρότερος	πρότερος		m|m|
1	2	μέν	t_2	102441305	d--------	g--------		μέν	μέν		m|m|
1	3	,	t_3	102441306	u--------	u--------		,	,		m|m|
1	4	ὦ	t_4	102441307	i--------	i--------		ὦ	ὦ		m|m|
1	5	βουλή	t_5	102441308	n-s---fv-	n-s---fv-		βουλή	βουλή		m|m|
1	6	,	t_6	102441309	u--------	u--------		,	,		m|m|
1	7	ἐνόμιζον	t_7	102441310	v1siia---	v1siia---		νομίζω	νομίζω		m|m|
1	8	ἐξεῖναι	t_8	102441311	v--pna---	v--pna---		ἔξεστι	ἔξεστι		m|m|
1	9	τῷ	t_9	102441312	l-s---md-	l-s---md-		ὁ	ὁ		m|m|
1	10	βουλομένῳ	t_10	102441313	v-sppemd-	v-sppmmd-		βούλομαι	βούλομαι		m|m|
1	11	,	t_11	102441314	u--------	u--------		,	,		m|m|
1	12	ἡσυχίαν	t_12	102441315	n-s---fa-	n-s---fa-		ἡσυχία	ἡσυχία		m|m|
1	13	ἄγοντι	t_13	102441316	v-sppamd-	v-sppamd-		ἄγω	ἄγω		m|m|
1	14	,	t_14	102441317	u--------	u--------		,	,		m|m|
1	15	μή	t_15	102441318	d--------	d--------		μή	μή		m|m|
1	16	τε	t_16	102441319	d--------	c--------		τε	τε		m|m|
1	17	δίκας	t_17	102441320	n-p---fa-	n-p---fa-		δίκη	δίκη		m|m|
1	18	ἔχειν	t_18	102441321	v--pna---	v--pna---		ἔχω	ἔχω		m|m|
1	19	μή	t_19	102441322	d--------	d--------		μή	μή		m|m|
1	20	τε	t_20	102441323	c--------	c--------		τε	τε		m|m|
1	21	πράγματα	t_21	102441324	n-p---na-	n-p---na-		πρᾶγμα	πρᾶγμα		m|m|
1	22	·	t_22	102441325	u--------	u--------		·	·		m|m|
1	23	νυνὶ	t_23	102441326	d--------	d--------		νυνί	νυνί		m|m|
1	24	δὲ	t_24	102441327	d--------	c--------		δέ	δέ		m|m|
1	25	οὕτως	t_25	102441328	d--------	d--------		οὕτως	οὕτως		m|m|
1	26	ἀπροσδοκήτως	t_26	102441329	d--------	d--------		ἀπροσδόκητος	ἀπροσδόκητος		m|m|
1	27	αἰτίαις	t_27	102441330	n-p---fd-	n-p---fd-		αἰτία	αἰτία		m|m|
1	28	καὶ	t_28	102441331	c--------	c--------		καί	καί		m|m|
1	29	πονηροῖς	t_29	102441332	a-p---md-	a-p---md-		πονηρός	πονηρός		m|m|
1	30	συκοφάνταις	t_30	102441333	n-p---md-	n-p---md-		συκοφάντης	συκοφάντης		m|m|
1	31	περιπέπτωκα	t_31	102441334	v1sria---	v1sria---		περιπίπτω	περιπίπτω		m|m|
1	32	,	t_32	102441335	u--------	u--------		,	,		m|m|
1	33	ὥστʼ	t_33	102441336	c--------	c--------		ὥστε	ὥστε		m|m|
1	34	εἴ	t_34	102441337	c--------	c--------		εἰ	εἰ		m|m|
1	35	πως	t_35	102441338	d--------	d--------		πως	πως		m|m|
1	36	οἷόν	t_36	102441339	a-s---nn-	p-s---nn-		οἷος	οἷος		m|m|
1	37	τε	t_37	102441340	d--------	g--------		τε	τε		m|m|
1	38	,	t_38	102441341	u--------	u--------		,	,		m|m|
1	39	δοκεῖ	t_39	102441342	v3spia---	v3spia---		δοκέω	δοκέω		m|m|
1	40	μοι	t_40	102441343	p1s---md-	p-s---cd-		ἐγώ	ἐγώ		m|m|
1	41	δεῖν	t_41	102441344	v--pna---	v--pna---		δεῖ	δέω		m|m|@
1	42	καὶ	t_42	102441345	d--------	c--------		καί	καί		m|m|
1	43	τοὺς	t_43	102441346	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	44	μὴ	t_44	102441347	d--------	d--------		μή	μή		m|m|
1	45	γεγονότας	t_45	102441348	v-prpama-	v-prpama-		γίγνομαι	γίγνομαι		m|m|
1	46	ἤδη	t_46	102441349	d--------	d--------		ἤδη	ἤδη		m|m|
1	47	δεδιέναι	t_47	102441350	v--rna---	v--rna---		δείδω	δείδω		m|m|
1	48	περὶ	t_48	102441351	r--------	r--------		περί	περί		m|m|
1	49	τῶν	t_49	102441352	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
1	50	μελλόντων	t_50	102441353	v-pppang-	v-pppang-		μέλλω	μέλλω		m|m|
1	51	ἔσεσθαι	t_51	102441354	v--fnm---	v--fnm---		εἰμί	εἰμί		m|m|
1	52	·	t_52	102441355	u--------	u--------		·	·		m|m|
1	53	διὰ	t_53	102441356	r--------	r--------		διά	διά		m|m|
1	54	γὰρ	t_54	102441357	d--------	g--------		γάρ	γάρ		m|m|
1	55	τοὺς	t_55	102441358	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	56	τοιούτους	t_56	102441359	p-p---ma-	p-p---ma-		τοιοῦτος	τοιοῦτος		m|m|
1	57	οἱ	t_57	102441360	l-p---mn-	l-p---mn-		ὁ	ὁ		m|m|
1	58	κίνδυνοι	t_58	102441361	n-p---mn-	n-p---mn-		κίνδυνος	κίνδυνος		m|m|
