ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	εἰ	t_1	102429738	c--------	c--------		εἰ	εἰ		m|m|
1	2	μὲν	t_2	102429739	d--------	g--------		μέν	μέν		m|m|
1	3	ἡγούμην	t_3	102429740	v1siim---	v1siim---		ἡγέομαι	ἡγέομαι		m|m|
1	4	οἷόν	t_4	102429741	a-s---na-	p-s---na-		οἷος	οἷος		m|m|
1	5	τε	t_5	102429742	d--------	g--------		τε	τε		m|m|
1	6	εἶναι	t_6	102429743	v--pna---	v--pna---		εἰμί	εἰμί		m|m|
1	7	,	t_7	102429744	u--------	u--------		,	,		m|m|
1	8	ὦ	t_8	102429745	i--------	i--------		ὦ	ὦ		m|m|
1	9	παρόντες	t_9	102429746	v-pppamv-	v-pppamv-		πάρειμι1	πάρειμι		m|m|
1	10	ἐπὶ	t_10	102429747	r--------	r--------		ἐπί	ἐπί		m|m|
1	11	τῷδε	t_11	102429748	a-s---md-	p-s---md-		ὅδε	ὅδε		m|m|
1	12	τῷ	t_12	102429749	l-s---md-	l-s---md-		ὁ	ὁ		m|m|
1	13	τάφῳ	t_13	102429750	n-s---md-	n-s---md-		τάφος	τάφος		m|m|
1	14	,	t_14	102429751	u--------	u--------		,	,		m|m|
1	15	λόγῳ	t_15	102429752	n-s---md-	n-s---md-		λόγος	λόγος		m|m|
1	16	δηλῶσαι	t_16	102429753	v--ana---	v--ana---		δηλόω	δηλόω		m|m|
1	17	τὴν	t_17	102429754	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
1	18	τῶν	t_18	102429755	l-p---mg-	l-p---mg-		ὁ	ὁ		m|m|
1	19	ἐνθάδε	t_19	102429756	d--------	d--------		ἐνθάδε	ἐνθάδε		m|m|
1	20	κειμένων	t_20	102429757	v-prpemg-	v-prpmmg-		κεῖμαι	κεῖμαι		m|m|
1	21	ἀνδρῶν	t_21	102429758	n-p---mg-	n-p---mg-		ἀνήρ	ἀνήρ		m|m|
1	22	ἀρετήν	t_22	102429759	n-s---fa-	n-s---fa-		ἀρετή	ἀρετή		m|m|
1	23	,	t_23	102429760	u--------	u--------		,	,		m|m|
1	24	ἐμεμψάμην	t_24	102429761	v1saim---	v1saim---		μέμφομαι	μέμφομαι		m|m|
1	25	ἂν	t_25	102429762	d--------	g--------		ἄν	ἄν		m|m|
1	26	τοῖς	t_26	102429763	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
1	27	ἐπαγγείλασιν	t_27	102429764	v-papamd-	v-papamd-		ἐπαγγέλλω	ἐπαγγέλλω		m|m|
1	28	ἐπʼ	t_28	102429765	r--------	r--------		ἐπί	ἐπί		m|m|
1	29	αὐτοῖς	t_29	102429766	p-p---md-	p-p---md-		αὐτός	αὐτός		m|m|
1	30	ἐξ	t_30	102429767	r--------	r--------		ἐκ	ἐκ		m|m|
1	31	ὀλίγων	t_31	102429768	a-p---fg-	a-p---fg-		ὀλίγος	ὀλίγος		m|m|
1	32	ἡμερῶν	t_32	102429769	n-p---fg-	n-p---fg-		ἡμέρα	ἡμέρα		m|m|
1	33	λέγειν	t_33	102429770	v--pna---	v--pna---		λέγω3	λέγω		m|m|
1	34	·	t_34	102429771	u--------	u--------		·	·		m|m|
1	35	ἐπειδὴ	t_35	102429772	c--------	c--------		ἐπεί	ἐπειδή		m|m|@
1	36	δὲ	t_36	102429773	d--------	c--------		δέ	δέ		m|m|
