ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	εἰσί	t_1	100679599	v3ppia---	v3ppia---		εἰμί	εἰμί		m|m|
1	2	τινες	t_2	100679600	p-p---mn-	p-p---cn-		τις	τις		m|m|
1	3	οἳ	t_3	100679601	p-p---mn-	p-p---mn-		ὅς	ὅς		m|m|
1	4	μέγα	t_4	100679602	a-s---na-	a-s---na-		μέγας	μέγας		m|m|
1	5	φρονοῦσιν	t_5	100679603	v3ppia---	v3ppia---		φρονέω	φρονέω		m|m|
1	6	,	t_6	100679604	u--------	u--------		,	,		m|m|
1	7	ἢν	t_7	100679605	c--------	c--------		ἐάν	ἐάν		m|m|
1	8	ὑπόθεσιν	t_8	100679606	n-s---fa-	n-s---fa-		ὑπόθεσις	ὑπόθεσις		m|m|
1	9	ἄτοπον	t_9	100679607	a-s---fa-	a-s---fa-		ἄτοπος	ἄτοπος		m|m|
1	10	καὶ	t_10	100679608	c--------	c--------		καί	καί		m|m|
1	11	παράδοξον	t_11	100679609	a-s---fa-	a-s---fa-		παράδοξος	παράδοξος		m|m|
1	12	ποιησάμενοι	t_12	100679610	v-papmmn-	v-papmmn-		ποιέω	ποιέω		m|m|
1	13	περὶ	t_13	100679611	r--------	r--------		περί	περί		m|m|
1	14	ταύτης	t_14	100679612	p-s---fg-	p-s---fg-		οὗτος	οὗτος		m|m|
1	15	ἀνεκτῶς	t_15	100679613	d--------	d--------		ἀνεκτός	ἀνεκτός		m|m|
1	16	εἰπεῖν	t_16	100679614	v--ana---	v--ana---		εἶπον	λέγω		m|m|@
1	17	δυνηθῶσι	t_17	100679615	v3pasp---	v3pasp---		δύναμαι	δύναμαι		m|m|
1	18	·	t_18	100679616	u--------	u--------		·	·		m|m|
1	19	καὶ	t_19	100679617	d--------	c--------		καί	καί		m|m|
1	20	καταγεγηράκασιν	t_20	100679618	v3pria---	v3pria---		καταγηράσκω	καταγηράσκω		m|m|
1	21	οἱ	t_21	100679619	l-p---mn-	l-p---mn-		ὁ	ὁ		m|m|
1	22	μὲν	t_22	100679620	d--------	g--------		μέν	μέν		m|m|
1	23	οὐ	t_23	100679621	d--------	d--------		οὐ	οὐ		m|m|
1	24	φάσκοντες	t_24	100679622	v-pppamn-	v-pppamn-		φάσκω	φάσκω		m|m|
1	25	οἷόν	t_25	100679623	a-s---na-	p-s---na-		οἷος	οἷος		m|m|
1	26	τʼ	t_26	100679624	d--------	c--------		τε	τε		m|m|
1	27	εἶναι	t_27	100679625	v--pna---	v--pna---		εἰμί	εἰμί		m|m|
1	28	ψευδῆ	t_28	100679626	a-p---na-	a-p---na-		ψευδής	ψευδής		m|m|
1	29	λέγειν	t_29	100679627	v--pna---	v--pna---		λέγω3	λέγω		m|m|
1	30	οὐ	t_30	100679628	d--------	d--------		οὐ	οὐ		m|m|
1	31	δ’	t_31	100679629	c--------	c--------		δέ	δέ		m|m|
1	32	ἀντιλέγειν	t_32	100679630	v--pna---	v--pna---		ἀντιλέγω	ἀντιλέγω		m|m|
1	33	οὐ	t_33	100679631	d--------	d--------		οὐ	οὐ		m|m|
1	34	δὲ	t_34	100679632	c--------	c--------		δέ	δέ		m|m|
1	35	δύω	t_35	100679633	a--------	m--------		δύο	δύο		m|m|
1	36	λόγω	t_36	100679634	n-p---ng-	n-d---ma-		λόγος	λόγος		m|m|
1	37	περὶ	t_37	100679635	r--------	r--------		περί	περί		m|m|
1	38	τῶν	t_38	100679636	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
1	39	αὐτῶν	t_39	100679637	a-p---ng-	p-p---ng-		αὐτός	αὐτός		m|m|
1	40	πραγμάτων	t_40	100679638	n-p---ng-	n-p---ng-		πρᾶγμα	πρᾶγμα		m|m|
1	41	ἀντειπεῖν	t_41	100679639	v--ana---	v--ana---		ἀντεῖπον	ἀντιλέγω		m|m|@
1	42	,	t_42	100679640	u--------	u--------		,	,		m|m|
1	43	οἱ	t_43	100679641	l-p---mn-	l-p---mn-		ὁ	ὁ		m|m|
1	44	δὲ	t_44	100679642	d--------	c--------		δέ	δέ		m|m|
1	45	διεξιόντες	t_45	100679643	v-pppamn-	v-pppamn-		διέξειμι	διεξέρχομαι		m|m|@
1	46	ὡς	t_46	100679644	c--------	c--------		ὡς	ὡς		m|m|
1	47	ἀνδρία	t_47	100679645	n-s---fn-	n-s---fn-		ἄνδριος	ἀνδρεία		m|m|@
1	48	καὶ	t_48	100679646	d--------	c--------		καί	καί		m|m|
1	49	σοφία	t_49	100679647	n-s---fn-	n-s---fn-		σοφία	σοφία		m|m|
1	50	καὶ	t_50	100679648	c--------	c--------		καί	καί		m|m|
1	51	δικαιοσύνη	t_51	100679649	n-d---fn-	n-s---fn-		δικαιοσύνη	δικαιοσύνη		m|m|
1	52	τ	t_52	100679650	l-s---nn-	l-s---nn-		ὁ	ὁ		m|m|
1	53	αὐτόν	t_53	100679651	p-s---nn-	p-s---nn-		αὐτός	αὐτός		m|m|
1	54	ἐστι	t_54	100679652	v3spia---	v3spia---		εἰμί	εἰμί		m|m|
1	55	,	t_55	100679653	u--------	u--------		,	,		m|m|
1	56	καὶ	t_56	100679654	c--------	c--------		καί	καί		m|m|
1	57	φύσει	t_57	100679655	n-s---fd-	n-s---fd-		φύσις	φύσις		m|m|
1	58	μὲν	t_58	100679656	d--------	g--------		μέν	μέν		m|m|
1	59	οὐδὲν	t_59	100679657	p-s---na-	p-s---na-		οὐδείς	οὐδείς		m|m|
1	60	αὐτῶν	t_60	100679658	p-p---ng-	p-p---ng-		αὐτός	αὐτός		m|m|
1	61	ἔχομεν	t_61	100679659	v1ppia---	v1ppia---		ἔχω	ἔχω		m|m|
1	62	,	t_62	100679660	u--------	u--------		,	,		m|m|
1	63	μία	t_63	100679661	a-s---fn-	m-s---fn-		εἷς	εἷς		m|m|
1	64	δʼ	t_64	100679662	c--------	c--------		δέ	δέ		m|m|
1	65	ἐπιστήμη	t_65	100679663	n-s---fn-	n-s---fn-		ἐπιστήμη	ἐπιστήμη		m|m|
1	66	καθʼ	t_66	100679664	r--------	r--------		κατά	κατά		m|m|
1	67	ἁπάντων	t_67	100679665	a-p---ng-	p-p---ng-		ἅπας	ἅπας		m|m|
1	68	ἐστίν	t_68	100679666	v3spia---	v3spia---		εἰμί	εἰμί		m|m|
1	69	·	t_69	100679667	u--------	u--------		·	·		m|m|
1	70	ἄλλοι	t_70	100679668	p-p---mn-	p-p---mn-		ἄλλος	ἄλλος		m|m|
1	71	δὲ	t_71	100679669	d--------	c--------		δέ	δέ		m|m|
1	72	περὶ	t_72	100679670	r--------	r--------		περί	περί		m|m|
1	73	τὰς	t_73	100679671	l-p---fa-	l-p---fa-		ὁ	ὁ		m|m|
1	74	ἔριδας	t_74	100679672	n-p---fa-	n-p---fa-		ἔρις	ἔρις		m|m|
1	75	διατρίβουσι	t_75	100679673	v3ppia---	v3ppia---		διατρίβω	διατρίβω		m|m|
1	76	τὰς	t_76	100679674	l-p---fa-	l-p---fa-		ὁ	ὁ		m|m|
1	77	οὐδὲν	t_77	100679675	p-s---na-	p-s---na-		οὐδείς	οὐδείς		m|m|
1	78	μὲν	t_78	100679676	d--------	g--------		μέν	μέν		m|m|
1	79	ὠφελούσας	t_79	100679677	v-pppafa-	v-pppafa-		ὠφελέω	ὠφελέω		m|m|
1	80	,	t_80	100679678	u--------	u--------		,	,		m|m|
1	81	πράγματα	t_81	100679679	n-p---na-	n-p---na-		πρᾶγμα	πρᾶγμα		m|m|
1	82	δὲ	t_82	100679680	c--------	c--------		δέ	δέ		m|m|
1	83	παρέχειν	t_83	100679681	v--pna---	v--pna---		παρέχω	παρέχω		m|m|
1	84	τοῖς	t_84	100679682	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
1	85	πλησιάζουσι	t_85	100679683	v3ppia---	v-pppamd-		πλησιάζω	πλησιάζω		m|m|
1	86	δυναμένας	t_86	100679684	v-pppefa-	v-pppmfa-		δύναμαι	δύναμαι		m|m|
1	87	.	t_87	100679685	u--------	u--------		.	.		m|m|
2	1	ἐγὼ	t_88	100679686	p1s---mn-	p-s---cn-		ἐγώ	ἐγώ		m|m|
2	2	δʼ	t_89	100679687	d--------	c--------		δέ	δέ		m|m|
2	3	εἰ	t_90	100679688	c--------	c--------		εἰ	εἰ		m|m|
2	4	μὲν	t_91	100679689	d--------	g--------		μέν	μέν		m|m|
2	5	ἑώρων	t_92	100679690	v1siia---	v1siia---		ὁράω	ὁράω		m|m|
2	6	νεωστὶ	t_93	100679691	d--------	d--------		νεωστί	νεωστί		m|m|
2	7	τὴν	t_94	100679692	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
2	8	περιεργίαν	t_95	100679693	n-s---fa-	n-s---fa-		περιεργία	περιεργία		m|m|
2	9	ταύτην	t_96	100679694	a-s---fa-	p-s---fa-		οὗτος	οὗτος		m|m|
2	10	ἐν	t_97	100679695	r--------	r--------		ἐν	ἐν		m|m|
2	11	τοῖς	t_98	100679696	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
2	12	λόγοις	t_99	100679697	n-p---md-	n-p---md-		λόγος	λόγος		m|m|
