ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	εἰ	t_1	103031380	c--------	c--------		εἰ	εἰ		m|m|
1	2	μὲν	t_2	103031381	d--------	g--------		μέν	μέν		m|m|
1	3	περὶ	t_3	103031382	r--------	r--------		περί	περί		m|m|
1	4	καινοῦ	t_4	103031383	a-s---ng-	a-s---ng-		καινός	καινός		m|m|
1	5	τινος	t_5	103031384	a-s---ng-	p-s---ng-		τις	τις		m|m|
1	6	πράγματος	t_6	103031385	n-s---ng-	n-s---ng-		πρᾶγμα	πρᾶγμα		m|m|
1	7	προυτίθετʼ	t_7	103031386	v3siie---	v3siim---		προτίθημι	προτίθημι		m|m|
1	8	,	t_8	103031387	u--------	u--------		,	,		m|m|
1	9	ὦ	t_9	103031388	i--------	i--------		ὦ	ὦ		m|m|
1	10	ἄνδρες	t_10	103031389	n-p---mv-	n-p---mv-		ἀνήρ	ἀνήρ		m|m|
1	11	Ἀθηναῖοι	t_11	103031390	a-p---mv-	a-p---mv-		ἀθηναῖος	Ἀθηναῖος		m|m|
1	12	,	t_12	103031391	u--------	u--------		,	,		m|m|
1	13	λέγειν	t_13	103031392	v--pna---	v--pna---		λέγω3	λέγω		m|m|
1	14	,	t_14	103031393	u--------	u--------		,	,		m|m|
1	15	ἐπισχὼν	t_15	103031394	v-sapamn-	v-sapamn-		ἐπέχω	ἐπέχω		m|m|
1	16	ἂν	t_16	103031395	d--------	g--------		ἄν	ἄν		m|m|
1	17	ἕως	t_17	103031396	c--------	c--------		ἕως	ἕως		m|m|
1	18	οἱ	t_18	103031397	l-p---mn-	l-p---mn-		ὁ	ὁ		m|m|
1	19	πλεῖστοι	t_19	103031398	a-p---mn-	a-p---mns		πολύς	πολύς		m|m|
1	20	τῶν	t_20	103031399	l-p---mg-	l-p---mg-		ὁ	ὁ		m|m|
1	21	εἰωθότων	t_21	103031400	v-prpamg-	v-prpamg-		ἔθω	εἴωθα		m|m|@
1	22	γνώμην	t_22	103031401	n-s---fa-	n-s---fa-		γνώμη	γνώμη		m|m|
1	23	ἀπεφήναντο	t_23	103031402	v3paim---	v3paim---		ἀποφαίνω	ἀποφαίνω		m|m|
1	24	,	t_24	103031403	u--------	u--------		,	,		m|m|
1	25	εἰ	t_25	103031404	c--------	c--------		εἰ	εἰ		m|m|
1	26	μὲν	t_26	103031405	d--------	g--------		μέν	μέν		m|m|
1	27	ἤρεσκέ	t_27	103031406	v3siia---	v3siia---		ἀρέσκω	ἀρέσκω		m|m|
1	28	τί	t_28	103031407	p-s---nn-	p-s---nn-		τίς	τίς		m|m|
1	29	μοι	t_29	103031408	p-s---md-	p1s---cd-		ἐγώ	ἐγώ		m|m|
1	30	τῶν	t_30	103031409	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
1	31	ὑπὸ	t_31	103031410	r--------	r--------		ὑπό	ὑπό		m|m|
1	32	τούτων	t_32	103031411	p-p---mg-	p-p---mg-		οὗτος	οὗτος		m|m|
1	33	ῥηθέντων	t_33	103031412	v-pappng-	v-pappng-		ἐρῶ	λέγω		m|m|@
1	34	,	t_34	103031413	u--------	u--------		,	,		m|m|
1	35	ἡσυχίαν	t_35	103031414	n-s---fa-	n-s---fa-		ἡσυχία	ἡσυχία		m|m|
1	36	ἂν	t_36	103031415	d--------	g--------		ἄν	ἄν		m|m|
1	37	ἦγον	t_37	103031416	v1siia---	v1siia---		ἄγω	ἄγω		m|m|
1	38	,	t_38	103031417	u--------	u--------		,	,		m|m|
1	39	εἰ	t_39	103031418	c--------	c--------		εἰ	εἰ		m|m|
1	40	δὲ	t_40	103031419	c--------	b--------		δέ	δέ		m|m|
1	41	μή	t_41	103031420	d--------	d--------		μή	μή		m|m|
1	42	,	t_42	103031421	u--------	u--------		,	,		m|m|
1	43	τότʼ	t_43	103031422	d--------	d--------		τότε	τότε		m|m|
1	44	ἂν	t_44	103031423	d--------	g--------		ἄν	ἄν		m|m|
