0059	002	17a	-	1	-	ὅτι	-	-	-	p-s---na-	-	ὅστις
0059	002	17a	-	2	-	μὲν	-	-	-	d--------	-	μέν
0059	002	17a	-	3	-	ὑμεῖς	-	-	-	p-p---mn-	-	σύ
0059	002	17a	-	4	-	,	-	-	-	u--------	-	punc1
0059	002	17a	-	5	-	ὦ	-	-	-	i--------	-	ὦ
0059	002	17a	-	6	-	ἄνδρες	-	-	-	n-p---mv-	-	ἀνήρ
0059	002	17a	-	7	-	Ἀθηναῖοι	-	-	-	n-p---mv-	-	Ἀθηναῖος
0059	002	17a	-	8	-	,	-	-	-	u--------	-	punc1
0059	002	17a	-	9	-	πεπόνθατε	-	-	-	v2pria---	-	πάσχω
0059	002	17a	-	10	-	ὑπὸ	-	-	-	r--------	-	ὑπό
0059	002	17a	-	11	-	τῶν	-	-	-	l-p---mg-	-	ὁ
0059	002	17a	-	12	-	ἐμῶν	-	-	-	a-p---mg-	-	ἐμός
0059	002	17a	-	13	-	κατηγόρων	-	-	-	a-p---fg-	-	κατήγορος
0059	002	17a	-	14	-	,	-	-	-	u--------	-	punc1
0059	002	17a	-	15	-	οὐκ	-	-	-	d--------	-	οὐ
0059	002	17a	-	16	-	οἶδα	-	-	-	v1sria---	-	οἶδα
0059	002	17a	-	17	-	·	-	-	-	u--------	-	punc1
0059	002	17a	-	1	-	ἐγὼ	-	-	-	p1s---mn-	-	ἐγώ
0059	002	17a	-	2	-	δʼ	-	-	-	d--------	-	δέ
0059	002	17a	-	3	-	οὖν	-	-	-	d--------	-	οὖν
0059	002	17a	-	4	-	καὶ	-	-	-	d--------	-	καί
0059	002	17a	-	5	-	αὐτὸς	-	-	-	a-s---mn_	-	αὐτός
0059	002	17a	-	6	-	ὑπʼ	-	-	-	r--------	-	ὑπό
0059	002	17a	-	7	-	αὐτῶν	-	-	-	p-p---mg-	-	αὐτός
0059	002	17a	-	8	-	ὀλίγου	-	-	-	a-s---mg-	-	ὀλίγος
0059	002	17a	-	9	-	ἐμαυτοῦ	-	-	-	p-s---mg-	-	ἐμαυτοῦ
0059	002	17a	-	10	-	ἐπελαθόμην	-	-	-	v1saim---	-	ἐπιλανθάνομαι
0059	002	17a	-	11	-	,	-	-	-	u--------	-	punc1
0059	002	17a	-	12	-	οὕτω	-	-	-	d--------	-	οὕτως
0059	002	17a	-	13	-	πιθανῶς	-	-	-	d-------p	-	πιθανός
0059	002	17a	-	14	-	ἔλεγον	-	-	-	v3piia---	-	λέγω3
0059	002	17a	-	15	-	.	-	-	-	u--------	-	punc1
0059	002	17a	-	1	-	καίτοι	-	-	-	d--------	-	καίτοι
0059	002	17a	-	2	-	ἀληθές	-	-	-	a-s---na-	-	ἀληθής
0059	002	17a	-	3	-	γε	-	-	-	d--------	-	γε
0059	002	17a	-	4	-	ὡς	-	-	-	c--------	-	ὡς
0059	002	17a	-	5	-	ἔπος	-	-	-	n-s---na-	-	ἔπος
0059	002	17a	-	6	-	εἰπεῖν	-	-	-	v--ana---	-	εἶπον
0059	002	17a	-	7	-	οὐδὲν	-	-	-	p-s---na-	-	οὐδείς
0059	002	17a	-	8	-	εἰρήκασιν	-	-	-	v3pria---	-	ἐρῶ
0059	002	17a	-	9	-	.	-	-	-	u--------	-	punc1
0059	002	17a	-	1	-	μάλιστα	-	-	-	d--------	-	μάλιστα
0059	002	17a	-	2	-	δὲ	-	-	-	d--------	-	δέ
0059	002	17a	-	3	-	αὐτῶν	-	-	-	p-p---ng-	-	αὐτός
0059	002	17a	-	4	-	ἓν	-	-	-	n-s---na-	-	εἷς
0059	002	17a	-	5	-	ἐθαύμασα	-	-	-	v1saia---	-	θαυμάζω
0059	002	17a	-	6	-	τῶν	-	-	-	l-p---ng-	-	ὁ
0059	002	17a	-	7	-	πολλῶν	-	-	-	a-p---ng-	-	πολύς
0059	002	17a	-	8	-	ὧν	-	-	-	p-p---ng-	-	ὅς
0059	002	17a	-	9	-	ἐψεύσαντο	-	-	-	v3paim---	-	ψεύδω
0059	002	17a	-	10	-	,	-	-	-	u--------	-	punc1
0059	002	17a	-	11	-	τοῦτο	-	-	-	a-s---na_	-	οὗτος
0059	002	17a	-	12	-	ἐν	-	-	-	r--------	-	ἐν
0059	002	17a	-	13	-	ᾧ	-	-	-	p-s---nd-	-	ὅς
0059	002	17a	-	14	-	ἔλεγον	-	-	-	v3piia---	-	λέγω3
0059	002	17a	-	15	-	ὡς	-	-	-	c--------	-	ὡς
0059	002	17a	-	16	-	χρῆν	-	-	-	v3siia---	-	χρή
0059	002	17a	-	17	-	ὑμᾶς	-	-	-	p-p---ma-	-	σύ
0059	002	17a	-	18	-	εὐλαβεῖσθαι	-	-	-	v--pne---	-	εὐλαβέομαι
0059	002	17a	-	19	-	μὴ	-	-	-	c--------	-	μή
0059	002	17a	-	20	-	ὑπʼ	-	-	-	r--------	-	ὑπό
0059	002	17a	-	21	-	ἐμοῦ	-	-	-	p1s---mg-	-	ἐγώ
