0010	009	-	-	1	t_1	εἰσί	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	εἰμί
0010	009	-	-	2	t_2	τινες	p	-	-	p-p---mn-	Case=n|Gender=c|Number=p	τις
0010	009	-	-	3	t_3	οἳ	p	-	-	p-p---mn-	Case=n|Gender=m|Number=p	ὅς
0010	009	-	-	4	t_4	μέγα	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	μέγας
0010	009	-	-	5	t_5	φρονοῦσιν	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	φρονέω
0010	009	-	-	6	t_6	,	u	-	-	u--------	_	,
0010	009	-	-	7	t_7	ἢν	c	-	-	c--------	_	ἐάν
0010	009	-	-	8	t_8	ὑπόθεσιν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	ὑπόθεσις
0010	009	-	-	9	t_9	ἄτοπον	a	-	-	a-s---fa-	Case=a|Gender=f|Number=s	ἄτοπος
0010	009	-	-	10	t_10	καὶ	c	-	-	c--------	_	καί
0010	009	-	-	11	t_11	παράδοξον	a	-	-	a-s---fa-	Case=a|Gender=f|Number=s	παράδοξος
0010	009	-	-	12	t_12	ποιησάμενοι	v	-	-	v-papmmn-	Case=n|Gender=m|Mood=p|Number=p|Tense=a|Voice=m	ποιέω
0010	009	-	-	13	t_13	περὶ	r	-	-	r--------	_	περί
0010	009	-	-	14	t_14	ταύτης	p	-	-	p-s---fg-	Case=g|Gender=f|Number=s	οὗτος
0010	009	-	-	15	t_15	ἀνεκτῶς	d	-	-	d--------	_	ἀνεκτός
0010	009	-	-	16	t_16	εἰπεῖν	v	-	-	v--ana---	Mood=n|Tense=a|Voice=a	εἶπον
0010	009	-	-	17	t_17	δυνηθῶσι	v	-	-	v3pasp---	Mood=s|Number=p|Person=3|Tense=a|Voice=p	δύναμαι
0010	009	-	-	18	t_18	·	u	-	-	u--------	_	·
0010	009	-	-	1	t_19	καὶ	d	-	-	d--------	_	καί
0010	009	-	-	2	t_20	καταγεγηράκασιν	v	-	-	v3pria---	Mood=i|Number=p|Person=3|Tense=r|Voice=a	καταγηράσκω
0010	009	-	-	3	t_21	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0010	009	-	-	4	t_22	μὲν	d	-	-	d--------	_	μέν
0010	009	-	-	5	t_23	οὐ	d	-	-	d--------	_	οὐ
0010	009	-	-	6	t_24	φάσκοντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	φάσκω
0010	009	-	-	7	t_25	οἷόν	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	οἷος
0010	009	-	-	8	t_26	τʼ	d	-	-	d--------	_	τε
0010	009	-	-	9	t_27	εἶναι	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	εἰμί
0010	009	-	-	10	t_28	ψευδῆ	a	-	-	a-p---na-	Case=a|Gender=n|Number=p	ψευδής
0010	009	-	-	11	t_29	λέγειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	λέγω3
0010	009	-	-	12	t_30	οὐ	d	-	-	d--------	_	οὐ
0010	009	-	-	13	t_31	δʼ	c	-	-	c--------	_	δέ
0010	009	-	-	14	t_32	ἀντιλέγειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἀντιλέγω
0010	009	-	-	15	t_33	οὐ	d	-	-	d--------	_	οὐ
0010	009	-	-	16	t_34	δὲ	c	-	-	c--------	_	δέ
0010	009	-	-	17	t_35	δύω	a	-	-	a--------	_	δύο
0010	009	-	-	18	t_36	λόγω	n	-	-	n-p---ng-	Case=g|Gender=n|Number=p	λόγος
0010	009	-	-	19	t_37	περὶ	r	-	-	r--------	_	περί
0010	009	-	-	20	t_38	τῶν	l	-	-	l-p---ng-	Case=g|Gender=n|Number=p	ὁ
0010	009	-	-	21	t_39	αὐτῶν	a	-	-	a-p---ng-	Case=g|Gender=n|Number=p	αὐτός
0010	009	-	-	22	t_40	πραγμάτων	n	-	-	n-p---ng-	Case=g|Gender=n|Number=p	πρᾶγμα
0010	009	-	-	23	t_41	ἀντειπεῖν	v	-	-	v--ana---	Mood=n|Tense=a|Voice=a	ἀντεῖπον
0010	009	-	-	24	t_42	,	u	-	-	u--------	_	,
0010	009	-	-	25	t_43	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0010	009	-	-	26	t_44	δὲ	d	-	-	d--------	_	δέ
0010	009	-	-	27	t_45	διεξιόντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	διέξειμι
0010	009	-	-	28	t_46	ὡς	c	-	-	c--------	_	ὡς
0010	009	-	-	29	t_47	ἀνδρία	n	-	-	n-s---fn-	Case=n|Gender=f|Number=s	ἄνδριος
0010	009	-	-	30	t_48	καὶ	d	-	-	d--------	_	καί
0010	009	-	-	31	t_49	σοφία	n	-	-	n-s---fn-	Case=n|Gender=f|Number=s	σοφία
0010	009	-	-	32	t_50	καὶ	c	-	-	c--------	_	καί
0010	009	-	-	33	t_51	δικαιοσύνη	n	-	-	n-d---fn-	Case=n|Gender=f|Number=d	δικαιοσύνη
0010	009	-	-	34	t_52	τ	l	-	-	l-s---nn-	Case=n|Gender=n|Number=s	ὁ
0010	009	-	-	35	t_53	αὐτόν	p	-	-	p-s---nn-	Case=n|Gender=n|Number=s	αὐτός
0010	009	-	-	36	t_54	ἐστι	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	εἰμί
0010	009	-	-	37	t_55	,	u	-	-	u--------	_	,
0010	009	-	-	38	t_56	καὶ	c	-	-	c--------	_	καί
0010	009	-	-	39	t_57	φύσει	n	-	-	n-s---fd-	Case=d|Gender=f|Number=s	φύσις
0010	009	-	-	40	t_58	μὲν	d	-	-	d--------	_	μέν
0010	009	-	-	41	t_59	οὐδὲν	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	οὐδείς
0010	009	-	-	42	t_60	αὐτῶν	p	-	-	p-p---ng-	Case=g|Gender=n|Number=p	αὐτός
0010	009	-	-	43	t_61	ἔχομεν	v	-	-	v1ppia---	Mood=i|Number=p|Person=1|Tense=p|Voice=a	ἔχω
0010	009	-	-	44	t_62	,	u	-	-	u--------	_	,
0010	009	-	-	45	t_63	μία	a	-	-	a-s---fn-	Case=n|Gender=f|Number=s	εἷς
0010	009	-	-	46	t_64	δʼ	c	-	-	c--------	_	δέ
0010	009	-	-	47	t_65	ἐπιστήμη	n	-	-	n-s---fn-	Case=n|Gender=f|Number=s	ἐπιστήμη
0010	009	-	-	48	t_66	καθʼ	r	-	-	r--------	_	κατά
0010	009	-	-	49	t_67	ἁπάντων	a	-	-	a-p---ng-	Case=g|Gender=n|Number=p	ἅπας
0010	009	-	-	50	t_68	ἐστίν	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	εἰμί
0010	009	-	-	52	t_69	·	u	-	-	u--------	_	·
0010	009	-	-	1	t_70	ἄλλοι	p	-	-	p-p---mn-	Case=n|Gender=m|Number=p	ἄλλος
0010	009	-	-	2	t_71	δὲ	d	-	-	d--------	_	δέ
0010	009	-	-	3	t_72	περὶ	r	-	-	r--------	_	περί
0010	009	-	-	4	t_73	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0010	009	-	-	5	t_74	ἔριδας	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	ἔρις
0010	009	-	-	6	t_75	διατρίβουσι	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	διατρίβω
0010	009	-	-	7	t_76	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0010	009	-	-	8	t_77	οὐδὲν	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	οὐδείς
0010	009	-	-	9	t_78	μὲν	d	-	-	d--------	_	μέν
0010	009	-	-	10	t_79	ὠφελούσας	v	-	-	v-pppafa-	Case=a|Gender=f|Mood=p|Number=p|Tense=p|Voice=a	ὠφελέω
0010	009	-	-	11	t_80	,	u	-	-	u--------	_	,
0010	009	-	-	12	t_81	πράγματα	n	-	-	n-p---na-	Case=a|Gender=n|Number=p	πρᾶγμα
0010	009	-	-	13	t_82	δὲ	c	-	-	c--------	_	δέ
0010	009	-	-	14	t_83	παρέχειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	παρέχω
0010	009	-	-	15	t_84	τοῖς	l	-	-	l-p---md-	Case=d|Gender=m|Number=p	ὁ
0010	009	-	-	16	t_85	πλησιάζουσι	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	πλησιάζω
0010	009	-	-	17	t_86	δυναμένας	v	-	-	v-pppefa-	Case=a|Gender=f|Mood=p|Number=p|Tense=p|Voice=e	δύναμαι
0010	009	-	-	18	t_87	.	u	-	-	u--------	_	.
0010	009	-	-	1	t_88	ἐγὼ	p	-	-	p1s---mn-	Case=n|Gender=m|Number=s|Person=1	ἐγώ
0010	009	-	-	2	t_89	δʼ	d	-	-	d--------	_	δέ
0010	009	-	-	3	t_90	εἰ	c	-	-	c--------	_	εἰ
0010	009	-	-	4	t_91	μὲν	d	-	-	d--------	_	μέν
0010	009	-	-	5	t_92	ἑώρων	v	-	-	v1siia---	Mood=i|Number=s|Person=1|Tense=i|Voice=a	ὁράω
0010	009	-	-	6	t_93	νεωστὶ	d	-	-	d--------	_	νεωστί
0010	009	-	-	7	t_94	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0010	009	-	-	8	t_95	περιεργίαν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	περιεργία
0010	009	-	-	9	t_96	ταύτην	a	-	-	a-s---fa-	Case=a|Gender=f|Number=s	οὗτος
