0540	010	-	-	1	t_1	μαρτύρων	n	-	-	n-p---mg-	Case=g|Gender=m|Number=p	μάρτυς
0540	010	-	-	2	t_2	μὲν	d	-	-	d--------	_	μέν
0540	010	-	-	3	t_3	οὐκ	d	-	-	d--------	_	οὐ
0540	010	-	-	4	t_4	ἀπορίαν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	ἀπορία
0540	010	-	-	5	t_5	μοι	p	-	-	p1s---md-	Case=d|Gender=m|Number=s|Person=1	ἐγώ
0540	010	-	-	6	t_6	ἔσεσθαι	v	-	-	v--fnm---	Mood=n|Tense=f|Voice=m	εἰμί
0540	010	-	-	7	t_7	δοκῶ	v	-	-	v1spia---	Mood=i|Number=s|Person=1|Tense=p|Voice=a	δοκέω
0540	010	-	-	8	t_8	,	u	-	-	u--------	_	,
0540	010	-	-	9	t_9	ὦ	i	-	-	i--------	_	ὦ
0540	010	-	-	10	t_10	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0540	010	-	-	11	t_11	δικασταί	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	δικαστής
0540	010	-	-	12	t_12	·	u	-	-	u--------	_	·
0540	010	-	-	1	t_13	πολλοὺς	a	-	-	a-p---ma-	Case=a|Gender=m|Number=p	πολύς
0540	010	-	-	2	t_14	γὰρ	d	-	-	d--------	_	γάρ
0540	010	-	-	3	t_15	ὑμῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	σύ
0540	010	-	-	4	t_16	ὁρῶ	v	-	-	v1spia---	Mood=i|Number=s|Person=1|Tense=p|Voice=a	ὁράω
0540	010	-	-	5	t_17	δικάζοντας	v	-	-	v-pppama-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	δικάζω
0540	010	-	-	6	t_18	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	010	-	-	7	t_19	τότε	d	-	-	d--------	_	τότε
0540	010	-	-	8	t_20	παρόντων	v	-	-	v-pppamg-	Case=g|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	πάρειμι1
0540	010	-	-	9	t_21	,	u	-	-	u--------	_	,
0540	010	-	-	10	t_22	ὅτε	c	-	-	c--------	_	ὅτε
0540	010	-	-	11	t_23	Λυσίθεος	n	-	-	n-s---mn-	Case=n|Gender=m|Number=s	λυσίθεος
0540	010	-	-	12	t_24	Θεόμνηστον	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	θεόμνηστος
0540	010	-	-	13	t_25	εἰσήγγελλε	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	εἰσαγγέλλω
0540	010	-	-	14	t_26	τὰ	l	-	-	l-p---na-	Case=a|Gender=n|Number=p	ὁ
0540	010	-	-	15	t_27	ὅπλα	n	-	-	n-p---na-	Case=a|Gender=n|Number=p	ὅπλον
0540	010	-	-	16	t_28	ἀποβεβληκότα	v	-	-	v-srpama-	Case=a|Gender=m|Mood=p|Number=s|Tense=r|Voice=a	ἀποβάλλω
0540	010	-	-	17	t_29	,	u	-	-	u--------	_	,
0540	010	-	-	18	t_30	οὐκ	d	-	-	d--------	_	οὐ
0540	010	-	-	19	t_31	ἐξὸν	v	-	-	v-sppana-	Case=a|Gender=n|Mood=p|Number=s|Tense=p|Voice=a	ἔξεστι
0540	010	-	-	20	t_32	αὐτῷ	p	-	-	p-s---md-	Case=d|Gender=m|Number=s	αὐτός
0540	010	-	-	21	t_33	,	u	-	-	u--------	_	,
0540	010	-	-	22	t_34	δημηγορεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	δημηγορέω
0540	010	-	-	23	t_35	·	u	-	-	u--------	_	·
0540	010	-	-	1	t_36	ἐν	r	-	-	r--------	_	ἐν
0540	010	-	-	2	t_37	ἐκείνῳ	a	-	-	a-s---md-	Case=d|Gender=m|Number=s	ἐκεῖνος
0540	010	-	-	3	t_38	γὰρ	d	-	-	d--------	_	γάρ
0540	010	-	-	4	t_39	τῷ	l	-	-	l-s---md-	Case=d|Gender=m|Number=s	ὁ
0540	010	-	-	5	t_40	ἀγῶνι	n	-	-	n-s---md-	Case=d|Gender=m|Number=s	ἀγών
0540	010	-	-	6	t_41	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	010	-	-	7	t_42	πατέρα	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	πατήρ
0540	010	-	-	8	t_43	μʼ	p	-	-	p-s---ma-	Case=a|Gender=m|Number=s	ἐγώ
0540	010	-	-	9	t_44	ἔφασκεν	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	φάσκω
0540	010	-	-	10	t_45	ἀπεκτονέναι	v	-	-	v--rna---	Mood=n|Tense=r|Voice=a	ἀποκτείνω
0540	010	-	-	11	t_46	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	010	-	-	12	t_47	ἐμαυτοῦ	p	-	-	p-s---mg-	Case=g|Gender=m|Number=s	ἐμαυτοῦ
0540	010	-	-	13	t_48	.	u	-	-	u--------	_	.
0540	010	-	-	1	t_49	ἐγὼ	p	-	-	p1s---cn-	Case=n|Gender=c|Number=s|Person=1	ἐγώ
0540	010	-	-	2	t_50	δʼ	d	-	-	d--------	_	δέ
0540	010	-	-	3	t_51	,	u	-	-	u--------	_	,
0540	010	-	-	4	t_52	εἰ	c	-	-	c--------	_	εἰ
0540	010	-	-	5	t_53	μὲν	d	-	-	d--------	_	μέν
0540	010	-	-	6	t_54	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	010	-	-	7	t_55	ἑαυτοῦ	p	-	-	p-s---mg-	Case=g|Gender=m|Number=s	ἑαυτοῦ
0540	010	-	-	8	t_56	με	p	-	-	p1s---ma-	Case=a|Gender=m|Number=s|Person=1	ἐγώ
0540	010	-	-	9	t_57	ἀπεκτονέναι	v	-	-	v--rna---	Mood=n|Tense=r|Voice=a	ἀποκτείνω
0540	010	-	-	10	t_58	ᾐτιᾶτο	v	-	-	v3siie---	Mood=i|Number=s|Person=3|Tense=i|Voice=e	αἰτιάομαι
