0059	001	-	-	1	t_1	ΕΥΘ	n	-	-	n--------	_	ευθ
0059	001	-	-	3	t_2	.	u	-	-	u--------	_	.
0059	001	-	-	1	t_3	τί	p	-	-	p-s---nn-	Case=n|Gender=n|Number=s	τίς
0059	001	-	-	2	t_4	νεώτερον	a	-	-	a-s---nnc	Case=n|Degree=c|Gender=n|Number=s	νέος
0059	001	-	-	3	t_5	,	u	-	-	u--------	_	,
0059	001	-	-	4	t_6	ὦ	i	-	-	i--------	_	ὦ
0059	001	-	-	5	t_7	Σώκρατες	n	-	-	n-s---mv-	Case=v|Gender=m|Number=s	σωκράτης
0059	001	-	-	6	t_8	,	u	-	-	u--------	_	,
0059	001	-	-	7	t_9	γέγονεν	v	-	-	v3sria---	Mood=i|Number=s|Person=3|Tense=r|Voice=a	γίγνομαι
0059	001	-	-	8	t_10	,	u	-	-	u--------	_	,
0059	001	-	-	9	t_11	ὅτι	c	-	-	c--------	_	ὅτι
0059	001	-	-	10	t_12	σὺ	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	σύ
0059	001	-	-	11	t_13	τὰς	l	-	-	l-p---fa-	Case=a|Gender=f|Number=p	ὁ
0059	001	-	-	12	t_14	ἐν	r	-	-	r--------	_	ἐν
0059	001	-	-	13	t_15	Λυκείῳ	n	-	-	n-s---nd-	Case=d|Gender=n|Number=s	λύκειον
0059	001	-	-	14	t_16	καταλιπὼν	v	-	-	v-sapamn-	Case=n|Gender=m|Mood=p|Number=s|Tense=a|Voice=a	καταλιμπάνω
0059	001	-	-	15	t_17	διατριβὰς	n	-	-	n-p---fa-	Case=a|Gender=f|Number=p	διατριβή
0059	001	-	-	16	t_18	ἐνθάδε	d	-	-	d--------	_	ἐνθάδε
0059	001	-	-	17	t_19	νῦν	d	-	-	d--------	_	νῦν
0059	001	-	-	18	t_20	διατρίβεις	v	-	-	v2spia---	Mood=i|Number=s|Person=2|Tense=p|Voice=a	διατρίβω
0059	001	-	-	19	t_21	περὶ	r	-	-	r--------	_	περί
0059	001	-	-	20	t_22	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0059	001	-	-	21	t_23	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0059	001	-	-	22	t_24	βασιλέως	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	βασιλεύς
0059	001	-	-	23	t_25	στοάν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	στοά
0059	001	-	-	24	t_26	;	u	-	-	u--------	_	;
0059	001	-	-	1	t_27	οὐ	d	-	-	d--------	_	οὐ
0059	001	-	-	2	t_28	γάρ	d	-	-	d--------	_	γάρ
0059	001	-	-	3	t_29	που	d	-	-	d--------	_	πού
0059	001	-	-	4	t_30	καὶ	d	-	-	d--------	_	καί
0059	001	-	-	5	t_31	σοί	p	-	-	p-s---md-	Case=d|Gender=m|Number=s	σύ
0059	001	-	-	6	t_32	γε	d	-	-	d--------	_	γε
0059	001	-	-	7	t_33	δίκη	n	-	-	n-s---fn-	Case=n|Gender=f|Number=s	δίκη
0059	001	-	-	8	t_34	τις	a	-	-	a-s---fn-	Case=n|Gender=f|Number=s	τις
0059	001	-	-	9	t_35	οὖσα	v	-	-	v-sppafn-	Case=n|Gender=f|Mood=p|Number=s|Tense=p|Voice=a	εἰμί
0059	001	-	-	10	t_36	τυγχάνει	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	τυγχάνω
0059	001	-	-	11	t_37	πρὸς	r	-	-	r--------	_	πρός
0059	001	-	-	12	t_38	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0059	001	-	-	13	t_39	βασιλέα	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	βασιλεύς
0059	001	-	-	14	t_40	ὥσπερ	c	-	-	c--------	_	ὥσπερ
0059	001	-	-	15	t_41	ἐμοί	p	-	-	p1s---md-	Case=d|Gender=m|Number=s|Person=1	ἐγώ
0059	001	-	-	17	t_42	.	u	-	-	u--------	_	.
0059	001	-	-	1	t_43	ΣΩ	n	-	-	n-s---mv-	Case=v|Gender=m|Number=s	σω
0059	001	-	-	2	t_44	.	u	-	-	u--------	_	.
0059	001	-	-	1	t_45	οὔτοι	d	-	-	d--------	_	οὔτοι
0059	001	-	-	2	t_46	δὴ	d	-	-	d--------	_	δή
0059	001	-	-	3	t_47	Ἀθηναῖοί	n	-	-	n-p---mn-	Case=n|Gender=m|Number=p	ἀθηναῖος
0059	001	-	-	4	t_48	γε	d	-	-	d--------	_	γε
0059	001	-	-	5	t_49	,	u	-	-	u--------	_	,
0059	001	-	-	6	t_50	ὦ	i	-	-	i--------	_	ὦ
0059	001	-	-	7	t_51	Εὐθύφρων	n	-	-	n-s---mv-	Case=v|Gender=m|Number=s	εὐθύφρων
0059	001	-	-	8	t_52	,	u	-	-	u--------	_	,
0059	001	-	-	9	t_53	δίκην	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	δίκη
