0540	018	-	-	1	t_1	ἐνθυμήθητε	v	-	-	v2pamp---	Mood=m|Number=p|Person=2|Tense=a|Voice=p	ἐνθυμέομαι
0540	018	-	-	2	t_2	τοίνυν	d	-	-	d--------	_	τοίνυν
0540	018	-	-	3	t_3	,	u	-	-	u--------	_	,
0540	018	-	-	4	t_4	ὦ	i	-	-	i--------	_	ὦ
0540	018	-	-	5	t_5	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0540	018	-	-	6	t_6	δικασταί	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	δικαστής
0540	018	-	-	7	t_7	,	u	-	-	u--------	_	,
0540	018	-	-	8	t_8	οἷοί	a	-	-	a-p---mn-	Case=n|Gender=m|Number=p	οἷος
0540	018	-	-	9	t_9	τινες	a	-	-	a-p---mn-	Case=n|Gender=m|Number=p	τις
0540	018	-	-	10	t_10	ὄντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	εἰμί
0540	018	-	-	11	t_11	πολῖται	n	-	-	n-p---mn-	Case=n|Gender=m|Number=p	πολίτης
0540	018	-	-	12	t_12	καὶ	d	-	-	d--------	_	καί
0540	018	-	-	13	t_13	αὐτοὶ	a	-	-	a-p---mn-	Case=n|Gender=m|Number=p	αὐτός
0540	018	-	-	14	t_14	καὶ	c	-	-	c--------	_	καί
0540	018	-	-	15	t_15	ὧν	p	-	-	p-p---ng-	Case=g|Gender=n|Number=p	ὅς
0540	018	-	-	16	t_16	προσήκοντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	προσήκω
0540	018	-	-	17	t_17	ἀδικούμενοι	v	-	-	v-pppemn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	ἀδικέω
0540	018	-	-	18	t_18	ἀξιοῦμεν	v	-	-	v1ppia---	Mood=i|Number=p|Person=1|Tense=p|Voice=a	ἀξιόω
0540	018	-	-	19	t_19	ἐλεεῖσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	ἐλεέω
0540	018	-	-	20	t_20	ὑφʼ	r	-	-	r--------	_	ὑπό
0540	018	-	-	21	t_21	ὑμῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	σύ
0540	018	-	-	22	t_22	καὶ	c	-	-	c--------	_	καί
0540	018	-	-	23	t_23	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	018	-	-	24	t_24	δικαίων	a	-	-	a-p---mg-	Case=g|Gender=m|Number=p	δίκαιος
0540	018	-	-	25	t_25	τυγχάνειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	τυγχάνω
0540	018	-	-	26	t_26	·	u	-	-	u--------	_	·
0540	018	-	-	1	t_27	οὐ	d	-	-	d--------	_	οὐ
0540	018	-	-	2	t_28	γὰρ	d	-	-	d--------	_	γάρ
0540	018	-	-	3	t_29	μόνον	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	μόνος
0540	018	-	-	4	t_30	περὶ	r	-	-	r--------	_	περί
0540	018	-	-	5	t_31	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	018	-	-	6	t_32	οὐσίας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	οὐσία
0540	018	-	-	7	t_33	ἀγωνιζόμεθα	v	-	-	v1ppie---	Mood=i|Number=p|Person=1|Tense=p|Voice=e	ἀγωνίζομαι
0540	018	-	-	8	t_34	,	u	-	-	u--------	_	,
0540	018	-	-	9	t_35	ἀλλὰ	c	-	-	c--------	_	ἀλλά
0540	018	-	-	10	t_36	καὶ	d	-	-	d--------	_	καί
0540	018	-	-	11	t_37	περὶ	r	-	-	r--------	_	περί
0540	018	-	-	12	t_38	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	018	-	-	13	t_39	πολιτείας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	πολιτεία
0540	018	-	-	14	t_40	,	u	-	-	u--------	_	,
0540	018	-	-	15	t_41	εἰ	c	-	-	c--------	_	εἰ
0540	018	-	-	16	t_42	χρὴ	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	χρή
0540	018	-	-	17	t_43	δημοκρατουμένης	v	-	-	v-sppefg-	Case=g|Gender=f|Mood=p|Number=s|Tense=p|Voice=e	δημοκρατέομαι
0540	018	-	-	18	t_44	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	018	-	-	19	t_45	πόλεως	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	πόλις
0540	018	-	-	20	t_46	ἡμῖν	p	-	-	p1p---md-	Case=d|Gender=m|Number=p|Person=1	ἐγώ
0540	018	-	-	21	t_47	μετεῖναι	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	μέτειμι1
0540	018	-	-	22	t_48	.	u	-	-	u--------	_	.
0540	018	-	-	1	t_49	πρῶτον	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	πρῶτος
0540	018	-	-	2	t_50	μὲν	d	-	-	d--------	_	μέν
0540	018	-	-	3	t_51	οὖν	d	-	-	d--------	_	οὖν
0540	018	-	-	4	t_52	περὶ	r	-	-	r--------	_	περί
0540	018	-	-	5	t_53	Νικίου	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	νικίας
0540	018	-	-	6	t_54	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0540	018	-	-	7	t_55	ἡμετέρου	a	-	-	a-s---mg-	Case=g|Gender=m|Number=s	ἡμέτερος
0540	018	-	-	8	t_56	θείου	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	θεῖος2
0540	018	-	-	9	t_57	ἀναμνήσθητε	v	-	-	v2pamp---	Mood=m|Number=p|Person=2|Tense=a|Voice=p	ἀναμιμνῄσκω
